pdb_id,true_pK,pred_pK
1oyt,7.239999771118164,5.233219305674235
1oz0,7.699999809265137,5.9182365735371905
1p1n,6.800000190734863,7.2510091463724775
1p1o,5.760000228881836,6.319487412770589
1p1q,4.889999866485596,7.522392749786377
1p4r,8.100000381469727,7.359186967213948
1p57,4.400000095367432,5.856043656667073
1pf8,7.510000228881836,6.512735684712728
1pkx,6.920000076293945,6.637870788574219
1pl0,8.220000267028809,7.7974809010823565
1pr1,5.300000190734863,6.3995687166849775
1pr5,3.9200000762939453,6.292023181915283
1pxm,7.21999979019165,6.85807736714681
1pxn,7.150000095367432,6.95461638768514
1pxp,6.659999847412109,7.043677647908528
1q4l,7.400000095367432,6.992942492167155
1q72,6.849999904632568,6.391679604848226
1q8t,4.760000228881836,5.9443230628967285
1q8u,5.960000038146973,5.313962300618489
1q8w,5.239999771118164,5.782970746358235
1qbo,7.739999771118164,6.362270037333171
1qyg,6.849999904632568,8.049626350402832
1sb1,6.889999866485596,5.139086405436198
1sqo,7.460000038146973,6.488824526468913
1sqt,6.199999809265137,6.2274753252665205
1syh,6.409999847412109,5.801652749379476
1syi,5.440000057220459,7.40278418858846
1syo,9.0,6.248471736907959
1sz0,9.0,5.754813989003499
1thz,5.150000095367432,4.788599809010823
1tvo,6.849999904632568,6.606101353963216
1tx7,4.599999904632568,5.721266110738118
1u6q,5.880000114440918,3.811739206314087
1ua4,4.21999979019165,6.942350069681804
1utn,3.490000009536743,6.237106164296468
1uto,2.2699999809265137,5.119093259175618
1v2k,6.190000057220459,6.070480505625407
1v2n,5.900000095367432,6.139636675516765
1v2o,4.730000019073486,5.589064121246338
1v2p,4.730000019073486,5.967763264973958
1v2q,4.130000114440918,5.729995886484782
1v2r,3.549999952316284,6.004728317260742
1v2t,4.710000038146973,6.277958710988362
1v2w,4.010000228881836,5.896044095357259
1vjd,3.5399999618530273,5.951589743296306
1wvj,6.730000019073486,6.680284023284912
1xa5,6.5,7.234481652577718
1xbb,5.300000190734863,4.377944469451904
1xhy,6.179999828338623,7.59351110458374
1xk9,6.849999904632568,5.5678127606709795
1xkk,8.520000457763672,6.131999969482422
1xws,8.0,6.808821519215901
1xxh,6.110000133514404,6.470767339070638
1xxi,5.519999980926514,7.512387911478679
1y3v,5.639999866485596,4.406987190246582
1y3w,5.769999980926514,4.742209275563558
1y3x,5.139999866485596,4.808106422424316
1ydr,5.519999980926514,5.891475995381673
1yds,5.920000076293945,6.5180619557698565
1yp9,5.110000133514404,5.466008186340332
1ype,8.100000381469727,6.243935585021973
1ypg,8.0,5.704604625701904
1ypj,7.019999980926514,5.99748961130778
1z6e,9.720000267028809,6.250151475270589
2al5,8.399999618530273,7.808449745178223
2b1g,6.639999866485596,5.915204683939616
2b1i,6.820000171661377,6.317157904307048
2bal,6.309999942779541,7.129278659820557
2br1,5.139999866485596,6.4887955983479815
2brb,4.860000133514404,6.4302927652994795
2brm,5.889999866485596,6.355741818745931
2byp,9.0600004196167,7.879894256591797
2byr,8.550000190734863,7.00717814763387
2bys,9.520000457763672,7.442967573801677
2bza,2.799999952316284,5.877947966257731
2c3i,7.599999904632568,6.175979296366374
2c3j,6.179999828338623,5.899995009104411
2c3k,7.590000152587891,6.484944820404053
2c3l,5.070000171661377,7.2137131690979
2c6o,8.220000267028809,6.9975504875183105
2cbj,8.270000457763672,6.790359338124593
2cji,8.220000267028809,6.634199937184651
2clx,4.880000114440918,5.655046304066976
2cvd,6.099999904632568,5.483181635538737
2d0k,5.019999980926514,4.98687760035197
2e2p,4.739999771118164,5.437631766001384
2epn,7.21999979019165,7.758486906687419
2esm,6.28000020980835,7.752449671427409
2etk,6.820000171661377,7.406727313995361
2etr,6.820000171661377,6.969008286794026
2fb8,9.800000190734863,6.802853902180989
2fdp,7.590000152587891,7.577188968658447
2fpz,3.9600000381469727,7.133670806884766
2fvd,8.520000457763672,5.994269053141276
2fx6,3.700000047683716,6.085526943206787
2fzz,10.520000457763672,5.632526874542236
2g00,9.739999771118164,6.0849660237630205
2gl0,4.820000171661377,6.466231346130371
2h13,5.349999904632568,5.3601400057474775
2ito,6.909999847412109,6.1171449025472
2itt,8.770000457763672,6.193084716796875
2ity,7.269999980926514,5.6528120040893555
2itz,8.59000015258789,5.872913837432861
2j27,3.5199999809265137,6.9095001220703125
2j2u,7.329999923706055,5.515072186787923
2j34,7.820000171661377,6.386609395345052
2j4i,9.0,5.990195115407308
2j62,11.34000015258789,7.713667074839274
2j94,6.269999980926514,6.189453760782878
2j95,8.399999618530273,6.621530850728353
2jds,8.199999809265137,7.135658264160156
2jdv,8.199999809265137,7.928523063659668
2jh0,8.699999809265137,6.365585645039876
2jh5,6.440000057220459,5.758094151814778
2jh6,7.769999980926514,6.313677469889323
2jkh,8.050000190734863,5.1591865221659345
2ohl,3.049999952316284,4.917033354441325
2ojg,5.639999866485596,6.264885584513347
2oji,7.070000171661377,6.056815147399902
2ojj,8.699999809265137,6.769573370615642
2oxn,7.440000057220459,4.116579135258992
2p16,10.100000381469727,6.222604910532634
2p4j,8.960000038146973,7.0236155192057295
2p93,8.819999694824219,5.9682159423828125
2p94,9.170000076293945,6.599492073059082
2p95,9.369999885559082,6.669236342112224
2pgz,5.739999771118164,6.927964687347412
2psx,5.769999980926514,6.29435666402181
2qmg,9.149999618530273,7.527865886688232
2qrk,4.260000228881836,6.386277516682942
2qrl,4.0,5.0116424560546875
2r2m,7.329999923706055,5.979178746541341
2r2w,4.46999979019165,6.652419408162435
2r5b,8.600000381469727,7.0464935302734375
2r5d,10.149999618530273,8.303875605265299
2rcb,6.789999961853027,7.007537682851155
2rin,4.0,5.243143399556478
2uwd,8.350000381469727,7.384000301361084
2uwl,8.399999618530273,6.015762805938721
2uwo,8.699999809265137,5.915843327840169
2uwp,6.809999942779541,5.863867282867432
2v2c,3.4100000858306885,6.201938311258952
2v2h,3.7699999809265137,6.91238530476888
2vc9,8.4399995803833,7.744467417399089
2vcb,5.260000228881836,6.615957260131836
2vkm,8.739999771118164,7.498876730600993
2vvc,8.520000457763672,6.224948406219482
2vvn,7.300000190734863,6.703736782073975
2vvs,7.340000152587891,6.670029004414876
2w26,9.399999618530273,6.47297461827596
2w66,4.050000190734863,6.453695297241211
2w67,4.960000038146973,6.311098098754883
2w8f,6.300000190734863,6.043861071268718
2w8g,6.0,5.009689648946126
2w9h,6.369999885559082,6.201567808787028
2wb5,9.130000114440918,7.259809335072835
2wd7,4.96999979019165,7.013311703999837
2wn9,8.520000457763672,5.500671863555908
2wnc,6.320000171661377,6.524826208750407
2wnj,6.480000019073486,5.404489358266194
2wnl,6.0,5.534488519032796
2wtv,8.739999771118164,7.663727601369222
2wtw,8.1899995803833,7.281460762023926
2x00,11.329999923706055,6.771285057067871
2xab,9.270000457763672,6.951745986938477
2xah,3.549999952316284,7.059630393981934
2xaj,3.7699999809265137,7.121368249257405
2xaq,5.960000038146973,6.603744665781657
2xas,5.889999866485596,6.657587846120198
2xde,5.46999979019165,5.4817525545756025
2xdk,3.5999999046325684,6.593183199564616
2xdl,3.0999999046325684,5.580112775166829
2xdx,6.460000038146973,6.889580726623535
2xhr,8.319999694824219,6.270798524220784
2xht,5.960000038146973,6.660257816314697
2xhx,6.599999904632568,7.136327425638835
2xj1,7.550000190734863,6.471689860026042
2xj2,7.179999828338623,6.664135932922363
2xjg,7.820000171661377,7.453471342722575
2xjj,6.510000228881836,6.551768143971761
2xjx,9.149999618530273,5.6479058265686035
2xm1,5.070000171661377,6.135159969329834
2xm2,4.619999885559082,6.683497269948323
2xmy,9.960000038146973,5.774806499481201
2xnb,6.829999923706055,6.706282615661621
2xpk,11.300000190734863,7.469876607259114
2xys,7.420000076293945,6.507931232452393
2xyt,6.289999961853027,5.40807565053304
2xz5,4.010000228881836,6.4341122309366865
2y54,4.699999809265137,6.607095718383789
2y56,6.510000228881836,8.142840067545572
2y57,6.889999866485596,7.800896167755127
2y58,5.5,7.0480936368306475
2y8l,5.820000171661377,6.743373870849609
2y8q,5.820000171661377,6.741047223409017
2y9q,6.150000095367432,5.874789237976074
2ygf,5.090000152587891,6.4119766553243
2yi5,7.409999847412109,6.591329574584961
2yix,8.479999542236328,6.3776594797770185
2yk1,8.130000114440918,7.0989101727803545
2yki,9.460000038146973,7.017289479573567
2yme,7.659999847412109,5.5033009847005205
2z6w,7.869999885559082,6.520886103312175
2zaz,6.400000095367432,6.252885023752849
2zb0,6.619999885559082,5.430189450581868
2zb1,6.320000171661377,6.313820203145345
2zc9,6.739999771118164,6.768529733022054
2zda,8.399999618530273,6.4141621589660645
2zdk,6.369999885559082,6.417729377746582
2zdl,6.400000095367432,6.135679244995117
2zdm,6.409999847412109,6.335196812947591
2zdn,6.25,6.70464022954305
2zfp,5.170000076293945,6.539486249287923
2zfs,6.539999961853027,6.162735939025879
2zft,6.519999980926514,6.6301140785217285
2zgx,6.739999771118164,6.215555985768636
2zhd,6.539999961853027,5.4720033009847
2zju,5.809999942779541,6.27130111058553
2zjv,5.139999866485596,6.3835015296936035
2zmd,7.010000228881836,7.0093363126118975
2zq1,6.619999885559082,6.5189714431762695
2zq2,6.559999942779541,4.499789714813232
3a2c,6.900000095367432,6.180029392242432
3ag9,8.050000190734863,4.120719114939372
3agl,7.800000190734863,5.53756316502889
3agm,9.09000015258789,5.0153093338012695
3ama,6.53000020980835,7.703830401102702
3amb,6.179999828338623,7.362000942230225
3anq,6.739999771118164,6.466426531473796
3axz,3.430000066757202,7.124056975046794
3ay0,3.0399999618530273,6.468884309132894
3b24,4.380000114440918,5.296777725219727
3b25,6.070000171661377,6.4974284172058105
3b26,6.639999866485596,6.528451601664226
3b27,5.159999847412109,6.221879482269287
3b28,8.470000267028809,8.257505734761557
3bex,5.570000171661377,7.649224758148193
3bf1,2.5199999809265137,4.795415083567302
3bft,6.489999771118164,6.472156047821045
3bfu,6.269999980926514,7.507009347279866
3bgq,7.960000038146973,7.208902200063069
3bgz,6.260000228881836,7.207365194956462
3bmn,4.460000038146973,7.648565769195557
3bmo,5.269999980926514,6.497222741444905
3bmq,5.489999771118164,6.083141644795735
3bv9,5.360000133514404,7.893806457519531
3bwj,6.5,5.672122478485107
3c39,3.9600000381469727,6.279983997344971
3c49,7.150000095367432,6.225398699442546
3c4h,5.699999809265137,6.65591033299764
3c79,7.199999809265137,6.722054799397786
3c84,7.849999904632568,7.587112744649251
3ce0,6.150000095367432,5.122866312662761
3cen,8.260000228881836,5.55078140894572
3cfn,5.0,4.099355538686116
3ckp,6.349999904632568,7.1924201647440595
3ckr,5.300000190734863,6.865360577901204
3ckz,8.720000267028809,6.988234361012776
3cl0,7.070000171661377,5.808840115865071
3cl2,7.590000152587891,6.195132732391357
3cow,6.900000095367432,6.02561601003011
3coy,6.019999980926514,6.6247477531433105
3coz,5.570000171661377,5.25321086247762
3cs7,10.680000305175781,6.301031112670898
3d7z,7.920000076293945,5.782919247945149
3d83,8.359999656677246,6.367554823557536
3d94,6.800000190734863,6.475055535634358
3d9v,8.220000267028809,7.240324338277181
3da9,5.510000228881836,5.8777079582214355
3dnd,4.800000190734863,5.106815497080485
3dne,5.21999979019165,6.391568501790364
3dux,7.0,6.393490473429362
3e64,7.110000133514404,5.138791720072429
3e92,8.0,6.265655994415283
3e93,8.850000381469727,6.569070180257161
3ebo,4.71999979019165,6.118807951609294
3ebp,5.909999847412109,5.718591372172038
3egk,4.659999847412109,5.6978122393290205
3eig,7.679999828338623,6.919795036315918
3eko,6.699999809265137,5.997486750284831
3ekr,7.519999980926514,6.596035798390706
3emg,8.050000190734863,6.6979289054870605
3f0r,6.889999866485596,5.95613431930542
3f68,5.059999942779541,4.839473406473796
3faa,8.149999618530273,7.219124952952067
3fat,7.639999866485596,8.08467690149943
3ffg,9.079999923706055,6.247883955637614
3fhb,5.699999809265137,6.227522055308024
3fmz,8.079999923706055,7.117885112762451
3fqe,8.300000190734863,7.035428365071614
3g2v,6.519999980926514,5.548398494720459
3g90,6.360000133514404,6.962931950887044
3g9n,5.739999771118164,6.799141883850098
3gfw,7.570000171661377,6.7244852383931475
3gjw,8.300000190734863,6.771385828653972
3gn7,8.300000190734863,6.7927775382995605
3gs6,6.590000152587891,4.865247885386149
3gsm,6.480000019073486,5.925915877024333
3gvu,8.0,7.68692413965861
3gy2,5.739999771118164,3.919741710027059
3gy3,5.630000114440918,5.126636981964111
3gy4,5.099999904632568,4.968466917673747
3hl7,7.639999866485596,6.676313400268555
3hmo,7.519999980926514,6.603478749593099
3hmp,5.489999771118164,6.262030919392903
3hrf,4.989999771118164,5.779821872711182
3huc,5.989999771118164,5.6092352867126465
3i25,8.510000228881836,7.2882053057352705
3i4b,8.149999618530273,7.2067263921101885
3i5z,8.699999809265137,7.360490163167317
3i60,8.699999809265137,5.962367216746013
3imc,2.9600000381469727,6.716459274291992
3ime,3.0,5.099298477172852
3img,2.9600000381469727,6.787301858266194
3io7,7.769999980926514,6.116090138753255
3iob,3.4200000762939453,5.095261732737224
3ioc,3.680000066757202,6.021267096201579
3iod,4.099999904632568,5.311115900675456
3ioe,3.2699999809265137,4.1264495849609375
3iok,7.960000038146973,6.520633538564046
3iph,7.599999904632568,6.29557450612386
3iub,4.539999961853027,6.2979380289713545
3iue,5.820000171661377,6.458307425181071
3ivc,4.119999885559082,4.517647584279378
3ivg,4.300000190734863,5.058808008829753
3ivx,5.739999771118164,5.076592127482097
3jq7,5.920000076293945,6.426820437113444
3jq8,4.460000038146973,6.6880184809366865
3jq9,6.400000095367432,7.546085039774577
3jqa,4.460000038146973,7.784395535786946
3jqb,6.019999980926514,5.783114751180013
3jqf,4.460000038146973,7.7959794998168945
3jqg,4.739999771118164,6.792642434438069
3jvr,5.71999979019165,6.476262887318929
3jvs,6.539999961853027,6.144019603729248
3jxw,9.0,6.674827893575032
3jy0,8.300000190734863,6.694522062937419
3jy9,9.0,7.070288181304932
3jya,6.889999866485596,7.325273036956787
3k41,0.8199999928474426,5.500007311503093
3k5v,6.300000190734863,6.726509730021159
3k97,8.0,7.269237200419108
3k98,9.0,7.081604957580566
3k99,7.21999979019165,7.456123034159343
3kcf,7.460000038146973,7.590450286865234
3kck,9.100000381469727,5.857469240824382
3kgu,5.920000076293945,4.6686350504557295
3khv,1.850000023841858,6.643572966257731
3kjd,8.539999961853027,6.504111925760905
3kqb,9.300000190734863,6.728265762329102
3kqc,8.65999984741211,6.612742265065511
3kqd,9.399999618530273,7.0384596188863116
3kqe,8.09000015258789,6.326460202534993
3kr8,8.100000381469727,5.566048622131348
3l1s,8.699999809265137,7.0828423500061035
3l3l,7.480000019073486,6.795973618825276
3l3m,8.220000267028809,6.188236554463704
3lbl,7.440000057220459,6.474344094594319
3ldq,5.360000133514404,5.985761483510335
3le8,6.070000171661377,5.402776877085368
3lhj,9.510000228881836,6.954631805419922
3liw,7.599999904632568,5.391047954559326
3ljj,6.519999980926514,5.813902219136556
3ljo,6.619999885559082,5.280611515045166
3m35,7.21999979019165,5.859396934509277
3m36,9.819999694824219,5.889031092325847
3m37,9.039999961853027,6.141682942708333
3miy,7.679999828338623,6.5488236745198565
3mj1,7.820000171661377,6.47068468729655
3ms9,5.21999979019165,6.785945415496826
3mss,4.659999847412109,5.384621620178223
3myg,10.699999809265137,7.420755386352539
3n0h,6.210000038146973,6.785110791524251
3n1c,5.21999979019165,6.8479234377543134
3nex,6.0,5.852062861124675
3nga,8.0,6.953396161397298
3nk8,3.0,5.550072987874349
3nkk,4.699999809265137,5.871014436086019
3nmq,9.699999809265137,6.4526693026224775
3nsn,7.190000057220459,6.185343583424886
3nyn,6.0,6.880136966705322
3o2m,4.800000190734863,7.271928946177165
3oaf,8.800000190734863,5.606709003448486
3oap,6.260000228881836,8.127063115437826
3ozj,5.110000133514404,7.664981206258138
3ozp,6.619999885559082,6.674252192179362
3p17,4.480000019073486,6.516504287719727
3pd2,5.46999979019165,7.098088105519612
3pd3,4.440000057220459,7.784121036529541
3pd4,4.480000019073486,6.996992111206055
3pe1,9.649999618530273,6.469113985697429
3po1,4.019999980926514,6.466327826182048
3pqz,4.460000038146973,7.138182322184245
3pxq,4.429999828338623,6.685657819112142
3pyy,6.860000133514404,7.140073299407959
3qdd,8.770000457763672,6.844259738922119
3qem,7.21999979019165,6.577989896138509
3qfy,6.119999885559082,5.589471499125163
3qfz,3.240000009536743,5.641437689463298
3qgw,5.889999866485596,5.465634028116862
3qgy,7.800000190734863,5.973961194356282
3qto,4.130000114440918,6.862317721048991
3qtv,4.650000095367432,6.705919901529948
3que,8.819999694824219,7.244208335876465
3qwc,4.260000228881836,6.190885702768962
3qx5,4.199999809265137,7.116198539733887
3r4m,5.920000076293945,6.388444582621257
3r4n,6.889999866485596,6.323318958282471
3r4o,8.149999618530273,6.646077950795491
3r4p,7.960000038146973,6.2964809735616045
3r5m,4.340000152587891,7.680092970530192
3rlp,7.079999923706055,6.245505650838216
3rlq,7.400000095367432,7.734761873881022
3rlr,7.519999980926514,7.3099338213602705
3roc,8.1899995803833,6.84502108891805
3rsx,4.409999847412109,5.954123179117839
3rth,5.210000038146973,5.809341112772624
3rtm,4.420000076293945,5.663835207621257
3rwp,9.220000267028809,7.007566134134929
3rwq,7.460000038146973,5.861282507578532
3s3v,6.230000019073486,6.213909308115642
3s6t,7.349999904632568,6.1156535148620605
3s74,8.399999618530273,6.307230313618978
3sha,5.590000152587891,6.9179642995198565
3shc,5.71999979019165,5.351483345031738
3si3,4.159999847412109,6.698024431864421
3si4,3.880000114440918,6.359903335571289
3sur,4.150000095367432,5.158785978953044
3sus,4.150000095367432,5.971765518188477
3sut,7.849999904632568,3.9438371658325195
3suu,8.520000457763672,4.348211765289307
3suv,4.550000190734863,5.138553460439046
3suw,4.699999809265137,4.589517752329509
3sv2,4.190000057220459,6.323288281758626
3tdh,4.260000228881836,6.167372862497966
3te5,4.909999847412109,6.320797443389893
3tu1,6.599999904632568,6.839574337005615
3tu7,8.09000015258789,6.591647148132324
3tzm,7.769999980926514,6.031723499298096
3u8j,8.510000228881836,7.161354223887126
3u8k,8.65999984741211,7.121714274088542
3u8l,8.050000190734863,5.549386501312256
3u9n,7.0,6.9202195803324384
3udh,2.8499999046325684,6.407931009928386
3ug2,8.25,4.731250603993733
3unz,7.800000190734863,7.858170668284099
3uo4,6.519999980926514,6.796984354654948
3uo5,7.409999847412109,7.270092169443767
3uo6,7.820000171661377,7.398983796437581
3uod,7.309999942779541,7.129538218180339
3uoj,7.289999961853027,7.398824055989583
3up2,7.400000095367432,6.9401923815409345
3uvk,6.800000190734863,6.908684889475505
3uvw,5.170000076293945,6.856413841247559
3uvx,4.340000152587891,5.882296562194824
3v3b,7.260000228881836,7.050151348114014
3vha,7.400000095367432,5.851792812347412
3vhc,8.890000343322754,6.878536860148112
3vhd,9.279999732971191,5.55681308110555
3vtr,5.570000171661377,6.295706272125244
3wb4,4.440000057220459,5.705299695332845
3wb5,4.570000171661377,5.621635754903157
3wha,9.319999694824219,6.998554388682048
3wth,6.289999961853027,6.669365406036377
3wti,5.900000095367432,5.67056671778361
3wtj,6.53000020980835,6.411157925923665
3wtl,7.039999961853027,6.497952779134114
3wtm,7.0,6.913220405578613
3wtn,7.039999961853027,7.475906054178874
3wto,6.920000076293945,7.53709061940511
3x1k,3.5899999141693115,6.3971273104349775
3zdg,7.099999904632568,7.41029675801595
3zdh,7.349999904632568,7.455198446909587
3zh8,6.46999979019165,6.868114312489827
3zmm,9.140000343322754,7.185129006703694
3zmu,4.300000190734863,6.114170392354329
3zmv,4.260000228881836,6.151663939158122
3zos,8.890000343322754,7.489813168843587
4a6l,8.0,5.335129102071126
4a7j,7.0,5.777051289876302
4ab8,3.869999885559082,6.28342326482137
4ab9,3.3299999237060547,5.13081693649292
4aba,3.819999933242798,5.252756754557292
4abb,4.510000228881836,5.708095709482829
4abd,4.400000095367432,5.39454460144043
4abe,3.4000000953674316,5.982595761617024
4abg,3.569999933242798,5.740396658579509
4abh,4.150000095367432,4.438128630320231
4abj,7.46999979019165,5.829122543334961
4acm,6.679999828338623,5.741888364156087
4afg,8.300000190734863,7.041810353597005
4aft,6.46999979019165,7.935992081960042
4aj1,3.109999895095825,5.75596809387207
4aj2,2.380000114440918,5.655328591664632
4aj4,3.890000104904175,5.832812627156575
4aji,3.549999952316284,5.975561459859212
4ajk,3.109999895095825,6.565423647562663
4ajl,3.799999952316284,6.473668257395427
4ajn,7.159999847412109,6.36583153406779
4ajo,7.03000020980835,6.987898031870524
4al4,6.889999866485596,6.446328163146973
4alx,7.28000020980835,6.763650258382161
4axd,4.429999828338623,7.456193447113037
4az2,7.329999923706055,6.06748612721761
4az5,5.989999771118164,6.612206935882568
4az6,9.100000381469727,6.133988698323567
4azb,7.239999771118164,6.432167212168376
4aze,8.109999656677246,7.29550838470459
4azf,6.349999904632568,6.724477132161458
4azg,7.099999904632568,5.682791868845622
4azi,7.449999809265137,6.67942476272583
4b05,7.579999923706055,5.270634810129802
4b2i,3.0,6.563872337341309
4b2l,3.240000009536743,4.475819110870361
4b32,3.3399999141693115,5.430283705393474
4b33,3.369999885559082,6.352521578470866
4b34,3.140000104904175,6.54672114054362
4b35,2.890000104904175,5.390665372212728
4b3c,2.680000066757202,5.855802059173584
4b3d,2.680000066757202,5.710696538289388
4b5d,7.889999866485596,6.9316301345825195
4b7p,9.460000038146973,5.941128730773926
4bi6,3.950000047683716,7.7625861167907715
4bkj,8.720000267028809,8.160635630289713
4bny,7.099999904632568,7.771886348724365
4bqg,6.21999979019165,6.523734410603841
4bqt,5.789999961853027,7.330928325653076
4btk,6.619999885559082,6.343029340108235
4c9w,6.110000133514404,4.908361593882243
4c9x,7.320000171661377,4.737292130788167
4ch2,5.989999771118164,5.490423202514648
4ch8,5.989999771118164,4.712531407674153
4cki,5.960000038146973,5.671320120493571
4ckj,4.840000152587891,5.949406147003174
4cwn,5.590000152587891,6.391913414001465
4cwo,5.210000038146973,6.365198612213135
4cwp,6.769999980926514,6.492373943328857
4cwq,7.059999942779541,6.758082548777263
4cwr,8.300000190734863,6.598355611165364
4cws,7.920000076293945,6.602435111999512
4cwt,6.75,6.89446496963501
4d7b,7.679999828338623,5.025984764099121
4d8z,6.289999961853027,6.003066062927246
4daf,7.119999885559082,6.051165421803792
4dai,6.960000038146973,5.792637189229329
4db7,6.559999942779541,5.89683723449707
4dbm,7.619999885559082,5.1764341990153
4ddh,3.299999952316284,6.261502583821614
4ddk,2.2899999618530273,6.353935559590657
4ddm,2.4600000381469727,5.5729444821675616
4de5,3.1500000953674316,5.450606187184651
4dfu,4.599999904632568,5.576262474060059
4dju,5.440000057220459,6.134673595428467
4djv,6.71999979019165,6.422526836395264
4djw,6.28000020980835,5.919110616048177
4djx,7.230000019073486,5.9257386525472
4djy,8.270000457763672,6.29975159962972
4dlj,5.920000076293945,7.968926906585693
4dn0,5.71999979019165,5.946002960205078
4duh,5.179999828338623,7.66559902826945
4e0x,7.119999885559082,6.81706968943278
4e5w,7.659999847412109,6.860273996988933
4e6d,8.920000076293945,6.622262159983317
4e6q,8.359999656677246,6.482095241546631
4ef4,5.349999904632568,5.942262967427571
4ef6,2.9200000762939453,6.419371287027995
4efk,2.490000009536743,6.719853401184082
4elb,8.300000190734863,5.747426350911458
4ele,7.880000114440918,5.936414400736491
4elf,8.029999732971191,6.423506736755371
4elg,8.15999984741211,6.24342664082845
4elh,8.09000015258789,5.752209027608235
4erf,9.399999618530273,6.611638863881429
4etz,6.300000190734863,6.103854974110921
4eu0,6.400000095367432,6.6253898938496905
