pdb_id,true_pK,pred_pK
1ow4,5.679999828338623,7.114930311838786
1owe,6.199999809265137,3.0334676106770835
1owh,7.400000095367432,2.5289939244588218
1owi,7.550000190734863,4.968013922373454
1owj,7.320000171661377,5.223187446594238
1owk,7.630000114440918,5.345567226409912
1oyq,6.960000038146973,4.54905637105306
1oyt,7.239999771118164,5.591305732727051
1oz0,7.699999809265137,6.158108393351237
1p1n,6.800000190734863,6.3996351559956866
1p1o,5.760000228881836,6.448901812235515
1p1q,4.889999866485596,7.277533372243245
1p4r,8.100000381469727,7.185196876525879
1p57,4.400000095367432,5.431315263112386
1pf8,7.510000228881836,6.692463397979736
1pkx,6.920000076293945,6.214455763498942
1pl0,8.220000267028809,8.564559936523438
1pr1,5.300000190734863,6.390927632649739
1pr5,3.9200000762939453,6.122026761372884
1pxm,7.21999979019165,6.292217413584392
1pxn,7.150000095367432,6.942087650299072
1pxp,6.659999847412109,7.348978042602539
1q4l,7.400000095367432,6.802183151245117
1q72,6.849999904632568,6.582938353220622
1q8t,4.760000228881836,6.376097838083903
1q8u,5.960000038146973,5.527990659077962
1q8w,5.239999771118164,6.271557807922363
1qbo,7.739999771118164,6.197733561197917
1qyg,6.849999904632568,8.212814331054688
1sb1,6.889999866485596,5.380497932434082
1sqo,7.460000038146973,4.854050954182942
1sqt,6.199999809265137,6.301676909128825
1syh,6.409999847412109,5.7310231526692705
1syi,5.440000057220459,6.166704495747884
1syo,9.0,6.438552061716716
1sz0,9.0,6.02524455388387
1thz,5.150000095367432,5.154665629069011
1tvo,6.849999904632568,6.0660936037699384
1tx7,4.599999904632568,5.440750598907471
1u6q,5.880000114440918,2.45783531665802
1ua4,4.21999979019165,6.2444407145182295
1utn,3.490000009536743,3.8631717363993325
1uto,2.2699999809265137,4.094862778981526
1v2k,6.190000057220459,5.877400557200114
1v2n,5.900000095367432,6.509933312733968
1v2o,4.730000019073486,5.844498157501221
1v2p,4.730000019073486,6.76904280980428
1v2q,4.130000114440918,6.155269463857015
1v2r,3.549999952316284,6.309035142262776
1v2t,4.710000038146973,6.781960964202881
1v2w,4.010000228881836,6.370347658793132
1vjd,3.5399999618530273,5.789979616800944
1wvj,6.730000019073486,7.54268757502238
1xa5,6.5,7.413087050120036
1xbb,5.300000190734863,5.12965186436971
1xhy,6.179999828338623,6.773698488871257
1xk9,6.849999904632568,5.64065408706665
1xkk,8.520000457763672,6.737939675649007
1xws,8.0,6.530069510142009
1xxh,6.110000133514404,6.470936139424642
1xxi,5.519999980926514,7.34600830078125
1y3v,5.639999866485596,4.509877840677897
1y3w,5.769999980926514,5.0425489743550616
1y3x,5.139999866485596,4.781433900197347
1ydr,5.519999980926514,6.145580768585205
1yds,5.920000076293945,6.796640237172444
1yp9,5.110000133514404,6.044887860616048
1ype,8.100000381469727,5.853501478830974
1ypg,8.0,6.37126096089681
1ypj,7.019999980926514,6.573670069376628
1z6e,9.720000267028809,6.086476484934489
2al5,8.399999618530273,6.699373563130696
2b1g,6.639999866485596,6.143720785776774
2b1i,6.820000171661377,6.572612444559733
2bal,6.309999942779541,7.098987738291423
2br1,5.139999866485596,6.46958859761556
2brb,4.860000133514404,6.424310207366943
2brm,5.889999866485596,7.094558874766032
2byp,9.0600004196167,7.027105967203776
2byr,8.550000190734863,6.902108987172444
2bys,9.520000457763672,7.332718849182129
2bza,2.799999952316284,6.253076076507568
2c3i,7.599999904632568,6.315596580505371
2c3j,6.179999828338623,6.052084763844808
2c3k,7.590000152587891,6.479650656382243
2c3l,5.070000171661377,7.033832708994548
2c6o,8.220000267028809,6.552891572316487
2cbj,8.270000457763672,6.6976393063863116
2cji,8.220000267028809,6.599786281585693
2clx,4.880000114440918,7.25699504216512
2cvd,6.099999904632568,5.577467282613118
2d0k,5.019999980926514,5.331009229024251
2e2p,4.739999771118164,5.694858868916829
2epn,7.21999979019165,6.557679017384847
2esm,6.28000020980835,6.632421970367432
2etk,6.820000171661377,6.490808327992757
2etr,6.820000171661377,6.738112926483154
2fb8,9.800000190734863,6.1588813463846845
2fdp,7.590000152587891,7.329278310139974
2fpz,3.9600000381469727,7.635972181955974
2fvd,8.520000457763672,5.488407135009766
2fx6,3.700000047683716,6.480546315511067
2fzz,10.520000457763672,6.159018198649089
2g00,9.739999771118164,6.718369960784912
2gl0,4.820000171661377,6.2449525197347
2h13,5.349999904632568,3.8783233165740967
2ito,6.909999847412109,6.120667457580566
2itt,8.770000457763672,6.31223185857137
2ity,7.269999980926514,5.910974820454915
2itz,8.59000015258789,6.174655755360921
2j27,3.5199999809265137,6.001154740651448
2j2u,7.329999923706055,6.28955094019572
2j34,7.820000171661377,6.819865862528483
2j4i,9.0,6.637679576873779
2j62,11.34000015258789,7.098823706309001
2j94,6.269999980926514,5.997457186381022
2j95,8.399999618530273,6.658056418100993
2jds,8.199999809265137,7.0730743408203125
2jdv,8.199999809265137,8.261345545450846
2jh0,8.699999809265137,6.568884531656901
2jh5,6.440000057220459,5.925475120544434
2jh6,7.769999980926514,6.492727120717366
2jkh,8.050000190734863,5.410196145375569
2ohl,3.049999952316284,5.481761773427327
2ojg,5.639999866485596,6.463354269663493
2oji,7.070000171661377,6.03977632522583
2ojj,8.699999809265137,6.523959159851074
2oxn,7.440000057220459,4.5098161697387695
2p16,10.100000381469727,6.134590148925781
2p4j,8.960000038146973,6.716657797495524
2p93,8.819999694824219,6.7670416831970215
2p94,9.170000076293945,6.972667853037517
2p95,9.369999885559082,6.5118865966796875
2pgz,5.739999771118164,7.026038646697998
2psx,5.769999980926514,5.7023091316223145
2qmg,9.149999618530273,7.383025646209717
2qrk,4.260000228881836,6.381057898203532
2qrl,4.0,5.812145551045735
2r2m,7.329999923706055,6.087799708048503
2r2w,4.46999979019165,6.797054608662923
2r5b,8.600000381469727,7.6277445157368975
2r5d,10.149999618530273,7.881094296773274
2rcb,6.789999961853027,6.917150497436523
2rin,4.0,5.140505949656169
2uwd,8.350000381469727,7.144433339436849
2uwl,8.399999618530273,6.2419484456380205
2uwo,8.699999809265137,6.534104188283284
2uwp,6.809999942779541,6.103323618570964
2v2c,3.4100000858306885,6.125836531321208
2v2h,3.7699999809265137,6.872682094573975
2vc9,8.4399995803833,6.8185780843098955
2vcb,5.260000228881836,6.087053140004476
2vkm,8.739999771118164,7.394878387451172
2vvc,8.520000457763672,6.235208670298259
2vvn,7.300000190734863,7.019580364227295
2vvs,7.340000152587891,5.9250251452128095
2w26,9.399999618530273,6.249888896942139
2w66,4.050000190734863,6.461915493011475
2w67,4.960000038146973,5.787642002105713
2w8f,6.300000190734863,5.4974541664123535
2w8g,6.0,5.303233941396077
2w9h,6.369999885559082,6.035484790802002
2wb5,9.130000114440918,6.931360085805257
2wd7,4.96999979019165,7.1900590260823565
2wn9,8.520000457763672,5.488322893778483
2wnc,6.320000171661377,6.638165632883708
2wnj,6.480000019073486,5.51271120707194
2wnl,6.0,6.002297242482503
2wtv,8.739999771118164,7.546467940012614
2wtw,8.1899995803833,6.900477568308513
2x00,11.329999923706055,6.799746672312419
2xab,9.270000457763672,6.840061028798421
2xah,3.549999952316284,7.042802969614665
2xaj,3.7699999809265137,6.925872166951497
2xaq,5.960000038146973,6.850311756134033
2xas,5.889999866485596,6.780638217926025
2xde,5.46999979019165,4.649653275807698
2xdk,3.5999999046325684,6.694906552632649
2xdl,3.0999999046325684,6.751180648803711
2xdx,6.460000038146973,7.0657633145650225
2xhr,8.319999694824219,6.200680096944173
2xht,5.960000038146973,6.914076805114746
2xhx,6.599999904632568,6.517009576161702
2xj1,7.550000190734863,7.0759507815043134
2xj2,7.179999828338623,6.950788180033366
2xjg,7.820000171661377,7.072860399881999
2xjj,6.510000228881836,6.346570173899333
2xjx,9.149999618530273,4.936991055806478
2xm1,5.070000171661377,6.528854846954346
2xm2,4.619999885559082,6.811966260274251
2xmy,9.960000038146973,6.225251992543538
2xnb,6.829999923706055,7.840275605519612
2xpk,11.300000190734863,6.957739194234212
2xys,7.420000076293945,6.390781720479329
2xyt,6.289999961853027,5.594442208607991
2xz5,4.010000228881836,6.956961631774902
2y54,4.699999809265137,5.911924362182617
2y56,6.510000228881836,6.811963399251302
2y57,6.889999866485596,7.0023369789123535
2y58,5.5,6.697203477223714
2y8l,5.820000171661377,6.508897463480632
2y8q,5.820000171661377,6.856951395670573
2y9q,6.150000095367432,6.579813480377197
2ygf,5.090000152587891,6.107095877329509
2yi5,7.409999847412109,6.361371040344238
2yix,8.479999542236328,7.095747629801433
2yk1,8.130000114440918,6.792558670043945
2yki,9.460000038146973,5.181191444396973
2yme,7.659999847412109,5.487120151519775
2z6w,7.869999885559082,5.912156422932942
2zaz,6.400000095367432,5.939976533253987
2zb0,6.619999885559082,5.674957275390625
2zb1,6.320000171661377,6.3755849202473955
2zc9,6.739999771118164,6.979671319325765
2zda,8.399999618530273,6.949551264444987
2zdk,6.369999885559082,6.155722459157308
2zdl,6.400000095367432,6.117124080657959
2zdm,6.409999847412109,6.2743156750996905
2zdn,6.25,6.857473373413086
2zfp,5.170000076293945,6.617740154266357
2zfs,6.539999961853027,5.867788473765056
2zft,6.519999980926514,6.4577836990356445
2zgx,6.739999771118164,6.232284704844157
2zhd,6.539999961853027,5.210274378458659
2zju,5.809999942779541,6.20500914255778
2zjv,5.139999866485596,6.708819548288981
2zmd,7.010000228881836,6.866166750590007
2zq1,6.619999885559082,6.543242931365967
2zq2,6.559999942779541,4.415521144866943
3a2c,6.900000095367432,5.814352194468181
3ag9,8.050000190734863,4.931989987691243
3agl,7.800000190734863,5.419631004333496
3agm,9.09000015258789,5.898799101511638
3ama,6.53000020980835,7.6462022463480634
3amb,6.179999828338623,7.624274571736653
3anq,6.739999771118164,6.67716916402181
3axz,3.430000066757202,7.2294589678446455
3ay0,3.0399999618530273,6.969652970631917
3b24,4.380000114440918,5.087241490681966
3b25,6.070000171661377,6.61091152826945
3b26,6.639999866485596,8.014492193857828
3b27,5.159999847412109,5.850517272949219
3b28,8.470000267028809,8.05849806467692
3bex,5.570000171661377,6.645591100056966
3bf1,2.5199999809265137,5.63181749979655
3bft,6.489999771118164,6.635019143422444
3bfu,6.269999980926514,6.623956680297852
3bgq,7.960000038146973,8.044626553853353
3bgz,6.260000228881836,7.215279738108317
3bmn,4.460000038146973,7.835232734680176
3bmo,5.269999980926514,5.736506303151448
3bmq,5.489999771118164,4.6091993649800616
3bv9,5.360000133514404,8.021708329518637
3bwj,6.5,6.44984785715739
3c39,3.9600000381469727,7.034335454305013
3c49,7.150000095367432,6.413093725840251
3c4h,5.699999809265137,6.125794569651286
3c79,7.199999809265137,7.104476610819499
3c84,7.849999904632568,7.8114555676778155
3ce0,6.150000095367432,5.53525972366333
3cen,8.260000228881836,6.186581293741862
3cfn,5.0,5.10395876566569
3ckp,6.349999904632568,7.057191689809163
3ckr,5.300000190734863,6.728656927744548
3ckz,8.720000267028809,5.956903298695882
3cl0,7.070000171661377,6.173947334289551
3cl2,7.590000152587891,6.422457377115886
3cow,6.900000095367432,6.772112051645915
3coy,6.019999980926514,6.557930628458659
3coz,5.570000171661377,6.169392426808675
3cs7,10.680000305175781,6.063835779825847
3d7z,7.920000076293945,6.241140683492024
3d83,8.359999656677246,6.171016534169515
3d94,6.800000190734863,7.31840976079305
3d9v,8.220000267028809,6.602358500162761
3da9,5.510000228881836,5.497350692749023
3dnd,4.800000190734863,5.964786688486735
3dne,5.21999979019165,6.574452559153239
3dux,7.0,6.741325378417969
3e64,7.110000133514404,5.429305235544841
3e92,8.0,6.087530453999837
3e93,8.850000381469727,6.255451679229736
3ebo,4.71999979019165,6.428017934163411
3ebp,5.909999847412109,6.121934254964192
3egk,4.659999847412109,6.353818257649739
3eig,7.679999828338623,7.242697238922119
3eko,6.699999809265137,5.7590939203898115
3ekr,7.519999980926514,6.911405881245931
3emg,8.050000190734863,6.570499897003174
3f0r,6.889999866485596,6.087655703226726
3f68,5.059999942779541,5.005308628082275
3faa,8.149999618530273,7.338917414347331
3fat,7.639999866485596,7.905604998270671
3ffg,9.079999923706055,6.4920125007629395
3fhb,5.699999809265137,6.6749881108601885
3fmz,8.079999923706055,6.607338269551595
3fqe,8.300000190734863,7.254624843597412
3g2v,6.519999980926514,6.359735329945882
3g90,6.360000133514404,6.65816863377889
3g9n,5.739999771118164,6.914801279703776
3gfw,7.570000171661377,6.430327892303467
3gjw,8.300000190734863,7.427722454071045
3gn7,8.300000190734863,6.310671965281169
3gs6,6.590000152587891,5.281035264333089
3gsm,6.480000019073486,6.203907171885173
3gvu,8.0,7.858037948608398
3gy2,5.739999771118164,4.739746570587158
3gy3,5.630000114440918,5.610520044962565
3gy4,5.099999904632568,5.378595034281413
3hl7,7.639999866485596,6.351274172465007
3hmo,7.519999980926514,6.521456877390544
3hmp,5.489999771118164,6.238824844360352
3hrf,4.989999771118164,6.4670891761779785
3huc,5.989999771118164,6.185020923614502
3i25,8.510000228881836,6.9354885419209795
3i4b,8.149999618530273,7.1251265207926435
3i5z,8.699999809265137,7.1965359052022295
3i60,8.699999809265137,6.161879380544026
3imc,2.9600000381469727,6.852765719095866
3ime,3.0,5.434443473815918
3img,2.9600000381469727,7.519436677296956
3io7,7.769999980926514,6.710303942362468
3iob,3.4200000762939453,6.182591438293457
3ioc,3.680000066757202,6.036166508992513
3iod,4.099999904632568,5.36148198445638
3ioe,3.2699999809265137,5.656973361968994
3iok,7.960000038146973,6.6527682940165205
3iph,7.599999904632568,6.54089371363322
3iub,4.539999961853027,5.515355904897054
3iue,5.820000171661377,6.72716744740804
3ivc,4.119999885559082,5.850282669067383
3ivg,4.300000190734863,5.386222044626872
3ivx,5.739999771118164,6.385592619578044
3jq7,5.920000076293945,6.281913757324219
3jq8,4.460000038146973,5.929150104522705
3jq9,6.400000095367432,7.037770430246989
3jqa,4.460000038146973,7.43792724609375
3jqb,6.019999980926514,6.515918890635173
3jqf,4.460000038146973,7.520809809366862
3jqg,4.739999771118164,6.242695331573486
3jvr,5.71999979019165,6.74017858505249
3jvs,6.539999961853027,6.103743235270183
3jxw,9.0,6.272349993387858
3jy0,8.300000190734863,6.553954283396403
3jy9,9.0,6.551351070404053
3jya,6.889999866485596,7.0738881429036455
3k41,0.8199999928474426,6.173617839813232
3k5v,6.300000190734863,6.643570264180501
3k97,8.0,6.839511235555013
3k98,9.0,7.397937297821045
3k99,7.21999979019165,8.208568572998047
3kcf,7.460000038146973,7.328451474507649
3kck,9.100000381469727,5.894995053609212
3kgu,5.920000076293945,5.221632957458496
3khv,1.850000023841858,6.536059220631917
3kjd,8.539999961853027,7.1663312911987305
3kqb,9.300000190734863,6.338197072347005
3kqc,8.65999984741211,6.419700463612874
3kqd,9.399999618530273,6.625380674997966
3kqe,8.09000015258789,6.323903560638428
3kr8,8.100000381469727,6.179364363352458
3l1s,8.699999809265137,6.694250265757243
3l3l,7.480000019073486,6.467381636301677
3l3m,8.220000267028809,6.256787459055583
3lbl,7.440000057220459,6.70535945892334
3ldq,5.360000133514404,5.547626813252767
3le8,6.070000171661377,6.814397017161052
3lhj,9.510000228881836,6.467977682749431
3liw,7.599999904632568,5.93007214864095
3ljj,6.519999980926514,5.820546944936116
3ljo,6.619999885559082,5.368243058522542
3m35,7.21999979019165,6.543827215830485
3m36,9.819999694824219,6.386259396870931
3m37,9.039999961853027,5.887301445007324
3miy,7.679999828338623,6.48913590113322
3mj1,7.820000171661377,7.070806344350179
3ms9,5.21999979019165,6.913599014282227
3mss,4.659999847412109,6.061597029368083
3myg,10.699999809265137,6.81077226003011
3n0h,6.210000038146973,7.350103855133057
3n1c,5.21999979019165,7.592753887176514
3nex,6.0,5.949790954589844
3nga,8.0,6.663962523142497
3nk8,3.0,3.690110762914022
3nkk,4.699999809265137,4.744390964508057
3nmq,9.699999809265137,6.428763707478841
3nsn,7.190000057220459,6.459177811940511
3nyn,6.0,6.340251127878825
3o2m,4.800000190734863,7.320146719614665
3oaf,8.800000190734863,6.456185340881348
3oap,6.260000228881836,7.754240830739339
3ozj,5.110000133514404,8.05665636062622
3ozp,6.619999885559082,7.449202537536621
3p17,4.480000019073486,7.046082973480225
3pd2,5.46999979019165,6.554914315541585
3pd3,4.440000057220459,7.665334065755208
3pd4,4.480000019073486,7.263210455576579
3pe1,9.649999618530273,6.927206993103027
3po1,4.019999980926514,6.703680038452148
3pqz,4.460000038146973,7.740557829538981
3pxq,4.429999828338623,5.430351893107097
3pyy,6.860000133514404,7.392526149749756
3qdd,8.770000457763672,7.283064524332683
3qem,7.21999979019165,6.799002329508464
3qfy,6.119999885559082,6.682618300120036
3qfz,3.240000009536743,6.898881594340007
3qgw,5.889999866485596,6.298463662465413
3qgy,7.800000190734863,6.393525282541911
3qto,4.130000114440918,6.941246668497722
3qtv,4.650000095367432,7.0463935534159345
3que,8.819999694824219,7.122547308603923
3qwc,4.260000228881836,6.629578431447347
3qx5,4.199999809265137,7.5614369710286455
3r4m,5.920000076293945,6.178010145823161
3r4n,6.889999866485596,6.496471405029297
3r4o,8.149999618530273,6.803781191507976
3r4p,7.960000038146973,5.393594106038411
3r5m,4.340000152587891,6.45551331837972
3rlp,7.079999923706055,5.736355463663737
3rlq,7.400000095367432,7.398891131083171
3rlr,7.519999980926514,7.319649696350098
3roc,8.1899995803833,7.265467166900635
3rsx,4.409999847412109,6.057912508646647
3rth,5.210000038146973,5.797102928161621
3rtm,4.420000076293945,6.139988740285237
3rwp,9.220000267028809,7.175237814585368
3rwq,7.460000038146973,6.528807799021403
3s3v,6.230000019073486,7.206789970397949
3s6t,7.349999904632568,6.381983757019043
3s74,8.399999618530273,6.558857440948486
3sha,5.590000152587891,7.339290936787923
3shc,5.71999979019165,5.383135636647542
3si3,4.159999847412109,6.979280312856038
3si4,3.880000114440918,6.993863105773926
3sur,4.150000095367432,5.47487227121989
3sus,4.150000095367432,6.626535733540853
3sut,7.849999904632568,2.5325337251027427
3suu,8.520000457763672,4.46526034673055
3suv,4.550000190734863,5.522670745849609
3suw,4.699999809265137,4.857507387797038
3sv2,4.190000057220459,6.459181785583496
3tdh,4.260000228881836,6.000196615854899
3te5,4.909999847412109,6.535778999328613
3tu1,6.599999904632568,7.282940864562988
3tu7,8.09000015258789,6.971063296000163
3tzm,7.769999980926514,6.60911750793457
3u8j,8.510000228881836,7.488903045654297
3u8k,8.65999984741211,6.907466411590576
3u8l,8.050000190734863,6.350983460744222
3u9n,7.0,7.108760833740234
3udh,2.8499999046325684,6.006871064503987
3ug2,8.25,5.192617257436116
3unz,7.800000190734863,7.879502614339192
3uo4,6.519999980926514,6.161883036295573
3uo5,7.409999847412109,6.364036401112874
3uo6,7.820000171661377,7.836151758829753
3uod,7.309999942779541,6.726151943206787
3uoj,7.289999961853027,7.383996327718099
3up2,7.400000095367432,6.706129709879558
3uvk,6.800000190734863,6.359820365905762
3uvw,5.170000076293945,7.065053145090739
3uvx,4.340000152587891,5.965867837270101
3v3b,7.260000228881836,7.2069023450215655
3vha,7.400000095367432,5.277033011118571
3vhc,8.890000343322754,6.557119369506836
3vhd,9.279999732971191,5.3303219477335615
3vtr,5.570000171661377,6.268283367156982
3wb4,4.440000057220459,6.144952456156413
3wb5,4.570000171661377,5.530570824940999
3wha,9.319999694824219,6.832135359446208
3wth,6.289999961853027,6.695654551188151
3wti,5.900000095367432,6.292635440826416
3wtj,6.53000020980835,6.8523023923238116
3wtl,7.039999961853027,6.481362024943034
3wtm,7.0,6.943083763122559
3wtn,7.039999961853027,7.740657647450765
3wto,6.920000076293945,7.681623140970866
3x1k,3.5899999141693115,5.929672400156657
3zdg,7.099999904632568,7.25031836827596
3zdh,7.349999904632568,7.2073594729105634
3zh8,6.46999979019165,7.148929119110107
3zmm,9.140000343322754,6.897981484731038
3zmu,4.300000190734863,5.749968528747559
3zmv,4.260000228881836,6.4442704518636065
3zos,8.890000343322754,7.049572467803955
4a6l,8.0,4.902852217356364
4a7j,7.0,6.221471468607585
4ab8,3.869999885559082,6.398233413696289
4ab9,3.3299999237060547,5.234621524810791
4aba,3.819999933242798,5.248955249786377
4abb,4.510000228881836,6.047173817952474
4abd,4.400000095367432,5.991156101226807
4abe,3.4000000953674316,6.0853220621744795
4abg,3.569999933242798,5.941139539082845
4abh,4.150000095367432,4.417867819468181
4abj,7.46999979019165,6.49352502822876
4acm,6.679999828338623,6.270130316416423
4afg,8.300000190734863,6.582120418548584
4aft,6.46999979019165,6.69083038965861
4aj1,3.109999895095825,5.956892967224121
4aj2,2.380000114440918,5.845673084259033
4aj4,3.890000104904175,5.6524092356363935
4aji,3.549999952316284,5.549662907918294
4ajk,3.109999895095825,6.139791329701741
4ajl,3.799999952316284,6.262158075968425
4ajn,7.159999847412109,7.836069742838542
4ajo,7.03000020980835,7.10766077041626
4al4,6.889999866485596,7.819771607716878
4alx,7.28000020980835,6.799548467000325
4axd,4.429999828338623,7.106815338134766
4az2,7.329999923706055,6.1140336990356445
4az5,5.989999771118164,6.743753751118978
4az6,9.100000381469727,5.657041549682617
4azb,7.239999771118164,6.233935038248698
4aze,8.109999656677246,6.731244246164958
4azf,6.349999904632568,6.717581748962402
4azg,7.099999904632568,5.644176483154297
4azi,7.449999809265137,5.914290269215901
4b05,7.579999923706055,5.5860466957092285
4b2i,3.0,7.3262325922648115
4b2l,3.240000009536743,5.091042200724284
4b32,3.3399999141693115,6.146724859873454
4b33,3.369999885559082,6.876114050547282
4b34,3.140000104904175,6.709500630696614
4b35,2.890000104904175,6.028962771097819
4b3c,2.680000066757202,6.456538995107015
4b3d,2.680000066757202,5.9087270100911455
4b5d,7.889999866485596,6.493315060933431
4b7p,9.460000038146973,5.453011353810628
4bi6,3.950000047683716,8.06027364730835
4bkj,8.720000267028809,7.877407709757487
4bny,7.099999904632568,8.352466901143393
4bqg,6.21999979019165,5.949962457021077
4bqt,5.789999961853027,7.176016489664714
4btk,6.619999885559082,7.00212033589681
4c9w,6.110000133514404,4.72007687886556
4c9x,7.320000171661377,5.404234568277995
4ch2,5.989999771118164,6.045598189036052
4ch8,5.989999771118164,5.289337317148845
4cki,5.960000038146973,5.858648935953776
4ckj,4.840000152587891,6.152212142944336
4cwn,5.590000152587891,6.076491355895996
4cwo,5.210000038146973,6.3175474802653
4cwp,6.769999980926514,6.334410190582275
4cwq,7.059999942779541,6.933139006296794
4cwr,8.300000190734863,6.766795635223389
4cws,7.920000076293945,6.331976890563965
4cwt,6.75,7.3583189646403
4d7b,7.679999828338623,4.684699376424153
4d8z,6.289999961853027,5.810225486755371
4daf,7.119999885559082,5.751996358235677
4dai,6.960000038146973,5.375681082407634
4db7,6.559999942779541,5.922502835591634
4dbm,7.619999885559082,5.582051595052083
4ddh,3.299999952316284,7.077381451924642
4ddk,2.2899999618530273,6.941857814788818
4ddm,2.4600000381469727,5.893710772196452
4de5,3.1500000953674316,5.769341945648193
4dfu,4.599999904632568,5.511479218800862
4dju,5.440000057220459,6.182009855906169
4djv,6.71999979019165,6.83136781056722
4djw,6.28000020980835,5.411860942840576
4djx,7.230000019073486,6.479650020599365
4djy,8.270000457763672,6.665989716847737
4dlj,5.920000076293945,7.529266357421875
4dn0,5.71999979019165,5.701479911804199
4duh,5.179999828338623,6.940438429514567
4e0x,7.119999885559082,7.162766297658284
4e5w,7.659999847412109,7.791540145874023
4e6d,8.920000076293945,7.097413221995036
4e6q,8.359999656677246,5.791643460591634
4ef4,5.349999904632568,6.139089107513428
4ef6,2.9200000762939453,7.045345624287923
4efk,2.490000009536743,6.795923709869385
4elb,8.300000190734863,6.091006437937419
4ele,7.880000114440918,5.807042757670085
4elf,8.029999732971191,6.235763390858968
4elg,8.15999984741211,5.908602396647136
4elh,8.09000015258789,5.960312525431315
4erf,9.399999618530273,7.217910448710124
4etz,6.300000190734863,6.034663041432698
4eu0,6.400000095367432,7.048622449239095
4euv,6.300000190734863,7.088764667510986
