condition,seed,pid,y_true,y_pred
atomblob_density_gradmag,0,2c3i,7.599999904632568,6.667851448059082
atomblob_density_gradmag,0,2c3j,6.179999828338623,5.260167121887207
atomblob_density_gradmag,0,2c3k,7.590000152587891,6.937767028808594
atomblob_density_gradmag,0,2c3l,5.070000171661377,5.201847076416016
atomblob_density_gradmag,0,2c6o,8.220000267028809,6.8370771408081055
atomblob_density_gradmag,0,2cbj,8.270000457763672,5.825619697570801
atomblob_density_gradmag,0,2cji,8.220000267028809,7.282249450683594
atomblob_density_gradmag,0,2clx,4.880000114440918,4.962475776672363
atomblob_density_gradmag,0,2cvd,6.099999904632568,6.4553375244140625
atomblob_density_gradmag,0,2d0k,5.019999980926514,4.996242046356201
atomblob_density_gradmag,0,2e2p,4.739999771118164,4.935530185699463
atomblob_density_gradmag,0,2epn,7.21999979019165,5.161252975463867
atomblob_density_gradmag,0,2esm,6.28000020980835,7.199352741241455
atomblob_density_gradmag,0,2etk,6.820000171661377,7.053007125854492
atomblob_density_gradmag,0,2etr,6.820000171661377,6.548305511474609
atomblob_density_gradmag,0,2fb8,9.800000190734863,7.489130973815918
atomblob_density_gradmag,0,2fdp,7.590000152587891,8.492530822753906
atomblob_density_gradmag,0,2fpz,3.9600000381469727,4.593804359436035
atomblob_density_gradmag,0,2fvd,8.520000457763672,7.9934468269348145
atomblob_density_gradmag,0,2fx6,3.700000047683716,4.3855438232421875
atomblob_density_gradmag,0,2fzz,10.520000457763672,7.133138656616211
atomblob_density_gradmag,0,2g00,9.739999771118164,7.009934425354004
atomblob_density_gradmag,0,2gl0,4.820000171661377,4.943896293640137
atomblob_density_gradmag,0,2h13,5.349999904632568,5.878548622131348
atomblob_density_gradmag,0,2ito,6.909999847412109,6.74951171875
atomblob_density_gradmag,0,2itt,8.770000457763672,6.285747051239014
atomblob_density_gradmag,0,2ity,7.269999980926514,6.290996551513672
atomblob_density_gradmag,0,2itz,8.59000015258789,6.7244696617126465
atomblob_density_gradmag,0,2j27,3.5199999809265137,4.696863651275635
atomblob_density_gradmag,0,2j2u,7.329999923706055,6.512393474578857
atomblob_density_gradmag,0,2j34,7.820000171661377,7.214391231536865
atomblob_density_gradmag,0,2j4i,9.0,7.0109052658081055
atomblob_density_gradmag,0,2j62,11.34000015258789,7.566526889801025
atomblob_density_gradmag,0,2j94,6.269999980926514,6.994346618652344
atomblob_density_gradmag,0,2j95,8.399999618530273,7.243861675262451
atomblob_density_gradmag,0,2jds,8.199999809265137,7.919306755065918
atomblob_density_gradmag,0,2jdv,8.199999809265137,9.039690017700195
atomblob_density_gradmag,0,2jh0,8.699999809265137,7.016451835632324
atomblob_density_gradmag,0,2jh5,6.440000057220459,6.277268409729004
atomblob_density_gradmag,0,2jh6,7.769999980926514,6.895263671875
atomblob_density_gradmag,0,2jkh,8.050000190734863,7.0359368324279785
atomblob_density_gradmag,0,2ohl,3.049999952316284,3.4198527336120605
atomblob_density_gradmag,0,2ojg,5.639999866485596,6.12416934967041
atomblob_density_gradmag,0,2oji,7.070000171661377,6.4036054611206055
atomblob_density_gradmag,0,2ojj,8.699999809265137,7.416831970214844
atomblob_density_gradmag,0,2oxn,7.440000057220459,4.832253456115723
atomblob_density_gradmag,0,2p16,10.100000381469727,6.733150005340576
atomblob_density_gradmag,0,2p4j,8.960000038146973,7.65736198425293
atomblob_density_gradmag,0,2p93,8.819999694824219,6.707571029663086
atomblob_density_gradmag,0,2p94,9.170000076293945,6.978577136993408
atomblob_density_gradmag,0,2p95,9.369999885559082,6.427807331085205
atomblob_density_gradmag,0,2pgz,5.739999771118164,6.527118682861328
atomblob_density_gradmag,0,2psx,5.769999980926514,6.400876998901367
atomblob_density_gradmag,0,2qmg,9.149999618530273,8.285284042358398
atomblob_density_gradmag,0,2qrk,4.260000228881836,4.528473854064941
atomblob_density_gradmag,0,2qrl,4.0,3.7134480476379395
atomblob_density_gradmag,0,2r2m,7.329999923706055,6.831571578979492
atomblob_density_gradmag,0,2r2w,4.46999979019165,5.703010559082031
atomblob_density_gradmag,0,2r5b,8.600000381469727,6.167217254638672
atomblob_density_gradmag,0,2r5d,10.149999618530273,6.317888259887695
atomblob_density_gradmag,0,2rcb,6.789999961853027,4.328725337982178
atomblob_density_gradmag,0,2rin,4.0,5.667887210845947
atomblob_density_gradmag,0,2uwd,8.350000381469727,7.778384208679199
atomblob_density_gradmag,0,2uwl,8.399999618530273,6.634754657745361
atomblob_density_gradmag,0,2uwo,8.699999809265137,7.054791450500488
atomblob_density_gradmag,0,2uwp,6.809999942779541,6.7970170974731445
atomblob_density_gradmag,0,2v2c,3.4100000858306885,3.797137975692749
atomblob_density_gradmag,0,2v2h,3.7699999809265137,4.791391372680664
atomblob_density_gradmag,0,2vc9,8.4399995803833,6.130690574645996
atomblob_density_gradmag,0,2vcb,5.260000228881836,6.6599016189575195
atomblob_density_gradmag,0,2vkm,8.739999771118164,9.07086181640625
atomblob_density_gradmag,0,2vvc,8.520000457763672,7.349509239196777
atomblob_density_gradmag,0,2vvn,7.300000190734863,6.8403401374816895
atomblob_density_gradmag,0,2vvs,7.340000152587891,5.799198627471924
atomblob_density_gradmag,0,2w26,9.399999618530273,6.805419921875
atomblob_density_gradmag,0,2w66,4.050000190734863,6.098025321960449
atomblob_density_gradmag,0,2w67,4.960000038146973,6.175107955932617
atomblob_density_gradmag,0,2w8f,6.300000190734863,5.724157333374023
atomblob_density_gradmag,0,2w8g,6.0,5.603695869445801
atomblob_density_gradmag,0,2w9h,6.369999885559082,5.974908828735352
atomblob_density_gradmag,0,2wb5,9.130000114440918,6.4512939453125
atomblob_density_gradmag,0,2wd7,4.96999979019165,4.491332054138184
atomblob_density_gradmag,0,2wn9,8.520000457763672,4.901547908782959
atomblob_density_gradmag,0,2wnc,6.320000171661377,6.030300617218018
atomblob_density_gradmag,0,2wnj,6.480000019073486,5.167654037475586
atomblob_density_gradmag,0,2wnl,6.0,4.091393947601318
atomblob_density_gradmag,0,2wtv,8.739999771118164,7.623246192932129
atomblob_density_gradmag,0,2wtw,8.1899995803833,7.8905792236328125
atomblob_density_gradmag,0,2x00,11.329999923706055,7.332752227783203
atomblob_density_gradmag,0,2xab,9.270000457763672,6.44905424118042
atomblob_density_gradmag,0,2xah,3.549999952316284,6.521691799163818
atomblob_density_gradmag,0,2xaj,3.7699999809265137,6.245138168334961
atomblob_density_gradmag,0,2xaq,5.960000038146973,6.191886901855469
atomblob_density_gradmag,0,2xas,5.889999866485596,6.803688049316406
atomblob_density_gradmag,0,2xde,5.46999979019165,5.721096038818359
atomblob_density_gradmag,0,2xdk,3.5999999046325684,5.16949987411499
atomblob_density_gradmag,0,2xdl,3.0999999046325684,6.1835174560546875
atomblob_density_gradmag,0,2xdx,6.460000038146973,6.2032270431518555
atomblob_density_gradmag,0,2xhr,8.319999694824219,6.500117778778076
atomblob_density_gradmag,0,2xht,5.960000038146973,5.7359490394592285
atomblob_density_gradmag,0,2xhx,6.599999904632568,5.922076225280762
atomblob_density_gradmag,0,2xj1,7.550000190734863,6.906765460968018
atomblob_density_gradmag,0,2xj2,7.179999828338623,7.276821613311768
atomblob_density_gradmag,0,2xjg,7.820000171661377,6.647522926330566
atomblob_density_gradmag,0,2xjj,6.510000228881836,7.228721618652344
atomblob_density_gradmag,0,2xjx,9.149999618530273,6.229478359222412
atomblob_density_gradmag,0,2xm1,5.070000171661377,5.745570182800293
atomblob_density_gradmag,0,2xm2,4.619999885559082,5.6176838874816895
atomblob_density_gradmag,0,2xmy,9.960000038146973,6.806504249572754
atomblob_density_gradmag,0,2xnb,6.829999923706055,7.679832458496094
atomblob_density_gradmag,0,2xpk,11.300000190734863,7.372655868530273
atomblob_density_gradmag,0,2xys,7.420000076293945,6.0847673416137695
atomblob_density_gradmag,0,2xyt,6.289999961853027,6.5629730224609375
atomblob_density_gradmag,0,2xz5,4.010000228881836,4.4310503005981445
atomblob_density_gradmag,0,2y54,4.699999809265137,5.239933967590332
atomblob_density_gradmag,0,2y56,6.510000228881836,6.535595893859863
atomblob_density_gradmag,0,2y57,6.889999866485596,6.882597923278809
atomblob_density_gradmag,0,2y58,5.5,6.364520072937012
atomblob_density_gradmag,0,2y8l,5.820000171661377,5.594805717468262
atomblob_density_gradmag,0,2y8q,5.820000171661377,5.663880348205566
atomblob_density_gradmag,0,2y9q,6.150000095367432,4.519311904907227
atomblob_density_gradmag,0,2ygf,5.090000152587891,6.718791961669922
atomblob_density_gradmag,0,2yi5,7.409999847412109,6.878884315490723
atomblob_density_gradmag,0,2yix,8.479999542236328,8.697711944580078
atomblob_density_gradmag,0,2yk1,8.130000114440918,5.684126853942871
atomblob_density_gradmag,0,2yki,9.460000038146973,8.183140754699707
atomblob_density_gradmag,0,2yme,7.659999847412109,5.217815399169922
atomblob_density_gradmag,0,2z6w,7.869999885559082,5.0281171798706055
atomblob_density_gradmag,0,2zaz,6.400000095367432,6.248013019561768
atomblob_density_gradmag,0,2zb0,6.619999885559082,6.366734504699707
atomblob_density_gradmag,0,2zb1,6.320000171661377,6.775228500366211
atomblob_density_gradmag,0,2zc9,6.739999771118164,7.165869235992432
atomblob_density_gradmag,0,2zda,8.399999618530273,6.991414546966553
atomblob_density_gradmag,0,2zdk,6.369999885559082,6.2482075691223145
atomblob_density_gradmag,0,2zdl,6.400000095367432,6.067909240722656
atomblob_density_gradmag,0,2zdm,6.409999847412109,6.537356376647949
atomblob_density_gradmag,0,2zdn,6.25,6.571602821350098
atomblob_density_gradmag,0,2zfp,5.170000076293945,6.263068199157715
atomblob_density_gradmag,0,2zfs,6.539999961853027,6.291033744812012
atomblob_density_gradmag,0,2zft,6.519999980926514,6.500852584838867
atomblob_density_gradmag,0,2zgx,6.739999771118164,6.239784240722656
atomblob_density_gradmag,0,2zhd,6.539999961853027,6.2725090980529785
atomblob_density_gradmag,0,2zju,5.809999942779541,5.32253885269165
atomblob_density_gradmag,0,2zjv,5.139999866485596,5.389960289001465
atomblob_density_gradmag,0,2zmd,7.010000228881836,5.8643269538879395
atomblob_density_gradmag,0,2zq1,6.619999885559082,6.359786033630371
atomblob_density_gradmag,0,2zq2,6.559999942779541,6.5170578956604
atomblob_density_gradmag,0,3a2c,6.900000095367432,6.1294121742248535
atomblob_density_gradmag,0,3ag9,8.050000190734863,5.176458358764648
atomblob_density_gradmag,0,3agl,7.800000190734863,6.027553081512451
atomblob_density_gradmag,0,3agm,9.09000015258789,5.269425392150879
atomblob_density_gradmag,0,3ama,6.53000020980835,6.787514686584473
atomblob_density_gradmag,0,3amb,6.179999828338623,7.3809123039245605
atomblob_density_gradmag,0,3anq,6.739999771118164,6.12150239944458
atomblob_density_gradmag,0,3axz,3.430000066757202,6.486340522766113
atomblob_density_gradmag,0,3ay0,3.0399999618530273,5.472815036773682
atomblob_density_gradmag,0,3b24,4.380000114440918,5.396384239196777
atomblob_density_gradmag,0,3b25,6.070000171661377,6.136810302734375
atomblob_density_gradmag,0,3b26,6.639999866485596,6.829562664031982
atomblob_density_gradmag,0,3b27,5.159999847412109,6.6443095207214355
atomblob_density_gradmag,0,3b28,8.470000267028809,7.599041938781738
atomblob_density_gradmag,0,3bex,5.570000171661377,5.827502250671387
atomblob_density_gradmag,0,3bf1,2.5199999809265137,5.127417087554932
atomblob_density_gradmag,0,3bft,6.489999771118164,5.970041275024414
atomblob_density_gradmag,0,3bfu,6.269999980926514,6.065948963165283
atomblob_density_gradmag,0,3bgq,7.960000038146973,7.165989875793457
atomblob_density_gradmag,0,3bgz,6.260000228881836,6.6468634605407715
atomblob_density_gradmag,0,3bmn,4.460000038146973,4.206187725067139
atomblob_density_gradmag,0,3bmo,5.269999980926514,5.675650119781494
atomblob_density_gradmag,0,3bmq,5.489999771118164,5.565942764282227
atomblob_density_gradmag,0,3bv9,5.360000133514404,7.226773262023926
atomblob_density_gradmag,0,3bwj,6.5,6.852185249328613
atomblob_density_gradmag,0,3c39,3.9600000381469727,4.231630325317383
atomblob_density_gradmag,0,3c49,7.150000095367432,7.08131742477417
atomblob_density_gradmag,0,3c4h,5.699999809265137,5.882525444030762
atomblob_density_gradmag,0,3c79,7.199999809265137,5.186944961547852
atomblob_density_gradmag,0,3c84,7.849999904632568,7.063020706176758
atomblob_density_gradmag,0,3ce0,6.150000095367432,5.138179779052734
atomblob_density_gradmag,0,3cen,8.260000228881836,6.9283294677734375
atomblob_density_gradmag,0,3cfn,5.0,5.906704902648926
atomblob_density_gradmag,0,3ckp,6.349999904632568,7.330760478973389
atomblob_density_gradmag,0,3ckr,5.300000190734863,7.0540947914123535
atomblob_density_gradmag,0,3ckz,8.720000267028809,5.828307628631592
atomblob_density_gradmag,0,3cl0,7.070000171661377,5.224664211273193
atomblob_density_gradmag,0,3cl2,7.590000152587891,5.687612533569336
atomblob_density_gradmag,0,3cow,6.900000095367432,7.458660125732422
atomblob_density_gradmag,0,3coy,6.019999980926514,7.331335067749023
atomblob_density_gradmag,0,3coz,5.570000171661377,6.865512847900391
atomblob_density_gradmag,0,3cs7,10.680000305175781,7.263787269592285
atomblob_density_gradmag,0,3d7z,7.920000076293945,7.347809314727783
atomblob_density_gradmag,0,3d83,8.359999656677246,6.784611701965332
atomblob_density_gradmag,0,3d94,6.800000190734863,9.304235458374023
atomblob_density_gradmag,0,3d9v,8.220000267028809,7.333725929260254
atomblob_density_gradmag,0,3da9,5.510000228881836,5.889675140380859
atomblob_density_gradmag,0,3dnd,4.800000190734863,5.810605049133301
atomblob_density_gradmag,0,3dne,5.21999979019165,5.819485664367676
atomblob_density_gradmag,0,3dux,7.0,6.767651081085205
atomblob_density_gradmag,0,3e64,7.110000133514404,6.946333885192871
atomblob_density_gradmag,0,3e92,8.0,7.244712829589844
atomblob_density_gradmag,0,3e93,8.850000381469727,7.390021800994873
atomblob_density_gradmag,0,3ebo,4.71999979019165,4.914590835571289
atomblob_density_gradmag,0,3ebp,5.909999847412109,5.850678443908691
atomblob_density_gradmag,0,3egk,4.659999847412109,5.834179401397705
atomblob_density_gradmag,0,3eig,7.679999828338623,7.139915943145752
atomblob_density_gradmag,0,3eko,6.699999809265137,5.354740619659424
atomblob_density_gradmag,0,3ekr,7.519999980926514,5.98776912689209
atomblob_density_gradmag,0,3emg,8.050000190734863,7.363855361938477
atomblob_density_gradmag,0,3f0r,6.889999866485596,5.239324569702148
atomblob_density_gradmag,0,3f68,5.059999942779541,6.044997215270996
atomblob_density_gradmag,0,3faa,8.149999618530273,7.337604522705078
atomblob_density_gradmag,0,3fat,7.639999866485596,5.751378059387207
atomblob_density_gradmag,0,3ffg,9.079999923706055,7.2319416999816895
atomblob_density_gradmag,0,3fhb,5.699999809265137,4.434924125671387
atomblob_density_gradmag,0,3fmz,8.079999923706055,7.77966833114624
atomblob_density_gradmag,0,3fqe,8.300000190734863,6.631344795227051
atomblob_density_gradmag,0,3g2v,6.519999980926514,5.609549522399902
atomblob_density_gradmag,0,3g90,6.360000133514404,6.164608001708984
atomblob_density_gradmag,0,3g9n,5.739999771118164,6.441768169403076
atomblob_density_gradmag,0,3gfw,7.570000171661377,7.055794715881348
atomblob_density_gradmag,0,3gjw,8.300000190734863,6.670511245727539
atomblob_density_gradmag,0,3gn7,8.300000190734863,5.616387367248535
atomblob_density_gradmag,0,3gs6,6.590000152587891,4.977852821350098
atomblob_density_gradmag,0,3gsm,6.480000019073486,4.799396514892578
atomblob_density_gradmag,0,3gvu,8.0,7.99208927154541
atomblob_density_gradmag,0,3gy2,5.739999771118164,4.702455520629883
