condition,seed,pid,y_true,y_pred
atomblob_density_gradmag,0,1q8t,4.760000228881836,6.402880668640137
atomblob_density_gradmag,0,1q8u,5.960000038146973,6.566397190093994
atomblob_density_gradmag,0,1q8w,5.239999771118164,6.37017297744751
atomblob_density_gradmag,0,1qbo,7.739999771118164,6.357583999633789
atomblob_density_gradmag,0,1qyg,6.849999904632568,6.012642860412598
atomblob_density_gradmag,0,1sb1,6.889999866485596,7.443972587585449
atomblob_density_gradmag,0,1sqo,7.460000038146973,6.218669414520264
atomblob_density_gradmag,0,1sqt,6.199999809265137,5.8799214363098145
atomblob_density_gradmag,0,1syh,6.409999847412109,6.170503616333008
atomblob_density_gradmag,0,1syi,5.440000057220459,5.655547142028809
atomblob_density_gradmag,0,1syo,9.0,3.7568230628967285
atomblob_density_gradmag,0,1sz0,9.0,3.9348883628845215
atomblob_density_gradmag,0,1thz,5.150000095367432,5.236297607421875
atomblob_density_gradmag,0,1tvo,6.849999904632568,6.431692123413086
atomblob_density_gradmag,0,1tx7,4.599999904632568,4.334063529968262
atomblob_density_gradmag,0,1u6q,5.880000114440918,5.386865139007568
atomblob_density_gradmag,0,1ua4,4.21999979019165,6.700987815856934
atomblob_density_gradmag,0,1utn,3.490000009536743,4.147794723510742
atomblob_density_gradmag,0,1uto,2.2699999809265137,3.670105218887329
atomblob_density_gradmag,0,1v2k,6.190000057220459,6.7600226402282715
atomblob_density_gradmag,0,1v2n,5.900000095367432,6.075783729553223
atomblob_density_gradmag,0,1v2o,4.730000019073486,6.029719352722168
atomblob_density_gradmag,0,1v2p,4.730000019073486,6.549095153808594
atomblob_density_gradmag,0,1v2q,4.130000114440918,6.212817192077637
atomblob_density_gradmag,0,1v2r,3.549999952316284,6.192082405090332
atomblob_density_gradmag,0,1v2t,4.710000038146973,6.088299751281738
atomblob_density_gradmag,0,1v2w,4.010000228881836,5.980905055999756
atomblob_density_gradmag,0,1vjd,3.5399999618530273,5.009744644165039
atomblob_density_gradmag,0,1wvj,6.730000019073486,6.467507362365723
atomblob_density_gradmag,0,1xa5,6.5,8.192275047302246
atomblob_density_gradmag,0,1xbb,5.300000190734863,5.6724348068237305
atomblob_density_gradmag,0,1xhy,6.179999828338623,5.899626731872559
atomblob_density_gradmag,0,1xk9,6.849999904632568,4.927051067352295
atomblob_density_gradmag,0,1xkk,8.520000457763672,9.043022155761719
atomblob_density_gradmag,0,1xws,8.0,7.900479316711426
atomblob_density_gradmag,0,1xxh,6.110000133514404,6.0189690589904785
atomblob_density_gradmag,0,1xxi,5.519999980926514,5.73142671585083
atomblob_density_gradmag,0,1y3v,5.639999866485596,5.71434211730957
atomblob_density_gradmag,0,1y3w,5.769999980926514,5.615444660186768
atomblob_density_gradmag,0,1y3x,5.139999866485596,5.596846580505371
atomblob_density_gradmag,0,1ydr,5.519999980926514,7.30096435546875
atomblob_density_gradmag,0,1yds,5.920000076293945,6.81392765045166
atomblob_density_gradmag,0,1yp9,5.110000133514404,6.0967230796813965
atomblob_density_gradmag,0,1ype,8.100000381469727,6.838339328765869
atomblob_density_gradmag,0,1ypg,8.0,6.883852005004883
atomblob_density_gradmag,0,1ypj,7.019999980926514,6.859345436096191
atomblob_density_gradmag,0,1z6e,9.720000267028809,7.050196647644043
atomblob_density_gradmag,0,2al5,8.399999618530273,5.225268363952637
atomblob_density_gradmag,0,2b1g,6.639999866485596,4.944975852966309
atomblob_density_gradmag,0,2b1i,6.820000171661377,6.388985633850098
atomblob_density_gradmag,0,2bal,6.309999942779541,6.522675514221191
atomblob_density_gradmag,0,2br1,5.139999866485596,6.4795331954956055
atomblob_density_gradmag,0,2brb,4.860000133514404,6.19608736038208
atomblob_density_gradmag,0,2brm,5.889999866485596,6.031205177307129
atomblob_density_gradmag,0,2byp,9.0600004196167,7.174544334411621
atomblob_density_gradmag,0,2byr,8.550000190734863,7.408711910247803
atomblob_density_gradmag,0,2bys,9.520000457763672,7.465746879577637
atomblob_density_gradmag,0,2bza,2.799999952316284,3.7768802642822266
atomblob_density_gradmag,0,2c3i,7.599999904632568,6.31781530380249
atomblob_density_gradmag,0,2c3j,6.179999828338623,5.209205627441406
atomblob_density_gradmag,0,2c3k,7.590000152587891,6.868657112121582
atomblob_density_gradmag,0,2c3l,5.070000171661377,5.219850540161133
atomblob_density_gradmag,0,2c6o,8.220000267028809,7.0419416427612305
atomblob_density_gradmag,0,2cbj,8.270000457763672,6.262642860412598
atomblob_density_gradmag,0,2cji,8.220000267028809,7.138052463531494
atomblob_density_gradmag,0,2clx,4.880000114440918,5.612456321716309
atomblob_density_gradmag,0,2cvd,6.099999904632568,5.974083423614502
atomblob_density_gradmag,0,2d0k,5.019999980926514,5.076866149902344
atomblob_density_gradmag,0,2e2p,4.739999771118164,5.290200233459473
atomblob_density_gradmag,0,2epn,7.21999979019165,5.503248691558838
atomblob_density_gradmag,0,2esm,6.28000020980835,7.238466262817383
atomblob_density_gradmag,0,2etk,6.820000171661377,7.210785865783691
atomblob_density_gradmag,0,2etr,6.820000171661377,6.398670673370361
atomblob_density_gradmag,0,2fb8,9.800000190734863,6.414392471313477
atomblob_density_gradmag,0,2fdp,7.590000152587891,8.291568756103516
atomblob_density_gradmag,0,2fpz,3.9600000381469727,3.9243221282958984
atomblob_density_gradmag,0,2fvd,8.520000457763672,7.018024921417236
atomblob_density_gradmag,0,2fx6,3.700000047683716,3.4764771461486816
atomblob_density_gradmag,0,2fzz,10.520000457763672,6.6274333000183105
atomblob_density_gradmag,0,2g00,9.739999771118164,6.824019432067871
atomblob_density_gradmag,0,2gl0,4.820000171661377,4.404407501220703
atomblob_density_gradmag,0,2h13,5.349999904632568,5.722708702087402
atomblob_density_gradmag,0,2ito,6.909999847412109,6.922442436218262
atomblob_density_gradmag,0,2itt,8.770000457763672,6.614531993865967
atomblob_density_gradmag,0,2ity,7.269999980926514,6.74406099319458
atomblob_density_gradmag,0,2itz,8.59000015258789,7.679794788360596
atomblob_density_gradmag,0,2j27,3.5199999809265137,4.305057048797607
atomblob_density_gradmag,0,2j2u,7.329999923706055,6.745388031005859
atomblob_density_gradmag,0,2j34,7.820000171661377,7.065067291259766
atomblob_density_gradmag,0,2j4i,9.0,7.278209686279297
atomblob_density_gradmag,0,2j62,11.34000015258789,7.515516757965088
atomblob_density_gradmag,0,2j94,6.269999980926514,7.222358703613281
atomblob_density_gradmag,0,2j95,8.399999618530273,7.303816795349121
atomblob_density_gradmag,0,2jds,8.199999809265137,7.546289920806885
atomblob_density_gradmag,0,2jdv,8.199999809265137,7.699089050292969
atomblob_density_gradmag,0,2jh0,8.699999809265137,6.806674003601074
atomblob_density_gradmag,0,2jh5,6.440000057220459,7.090694427490234
atomblob_density_gradmag,0,2jh6,7.769999980926514,7.346411228179932
atomblob_density_gradmag,0,2jkh,8.050000190734863,6.694015026092529
atomblob_density_gradmag,0,2ohl,3.049999952316284,3.862149238586426
atomblob_density_gradmag,0,2ojg,5.639999866485596,5.781229496002197
atomblob_density_gradmag,0,2oji,7.070000171661377,6.565199851989746
atomblob_density_gradmag,0,2ojj,8.699999809265137,7.273632526397705
atomblob_density_gradmag,0,2oxn,7.440000057220459,4.753363609313965
atomblob_density_gradmag,0,2p16,10.100000381469727,6.4955291748046875
atomblob_density_gradmag,0,2p4j,8.960000038146973,7.84870719909668
atomblob_density_gradmag,0,2p93,8.819999694824219,6.818053245544434
atomblob_density_gradmag,0,2p94,9.170000076293945,6.3975372314453125
atomblob_density_gradmag,0,2p95,9.369999885559082,6.897867202758789
atomblob_density_gradmag,0,2pgz,5.739999771118164,6.691878318786621
atomblob_density_gradmag,0,2psx,5.769999980926514,6.666910171508789
atomblob_density_gradmag,0,2qmg,9.149999618530273,8.25313663482666
atomblob_density_gradmag,0,2qrk,4.260000228881836,4.177304267883301
atomblob_density_gradmag,0,2qrl,4.0,3.131399154663086
atomblob_density_gradmag,0,2r2m,7.329999923706055,6.791730880737305
atomblob_density_gradmag,0,2r2w,4.46999979019165,6.049849510192871
atomblob_density_gradmag,0,2r5b,8.600000381469727,6.135621070861816
atomblob_density_gradmag,0,2r5d,10.149999618530273,5.953827857971191
atomblob_density_gradmag,0,2rcb,6.789999961853027,4.151902198791504
atomblob_density_gradmag,0,2rin,4.0,5.594964981079102
atomblob_density_gradmag,0,2uwd,8.350000381469727,7.692439079284668
atomblob_density_gradmag,0,2uwl,8.399999618530273,6.818991661071777
atomblob_density_gradmag,0,2uwo,8.699999809265137,6.896759986877441
atomblob_density_gradmag,0,2uwp,6.809999942779541,6.569998741149902
atomblob_density_gradmag,0,2v2c,3.4100000858306885,3.6187212467193604
atomblob_density_gradmag,0,2v2h,3.7699999809265137,3.854769229888916
atomblob_density_gradmag,0,2vc9,8.4399995803833,6.016473770141602
atomblob_density_gradmag,0,2vcb,5.260000228881836,6.199705600738525
atomblob_density_gradmag,0,2vkm,8.739999771118164,8.590030670166016
atomblob_density_gradmag,0,2vvc,8.520000457763672,7.180377006530762
atomblob_density_gradmag,0,2vvn,7.300000190734863,6.807106018066406
atomblob_density_gradmag,0,2vvs,7.340000152587891,5.9542951583862305
atomblob_density_gradmag,0,2w26,9.399999618530273,6.841907024383545
atomblob_density_gradmag,0,2w66,4.050000190734863,5.3720479011535645
atomblob_density_gradmag,0,2w67,4.960000038146973,5.425610542297363
atomblob_density_gradmag,0,2w8f,6.300000190734863,5.43965482711792
atomblob_density_gradmag,0,2w8g,6.0,5.564040660858154
atomblob_density_gradmag,0,2w9h,6.369999885559082,5.956126689910889
atomblob_density_gradmag,0,2wb5,9.130000114440918,6.809709548950195
atomblob_density_gradmag,0,2wd7,4.96999979019165,4.198934555053711
atomblob_density_gradmag,0,2wn9,8.520000457763672,5.230579853057861
atomblob_density_gradmag,0,2wnc,6.320000171661377,6.487260818481445
atomblob_density_gradmag,0,2wnj,6.480000019073486,5.584719181060791
atomblob_density_gradmag,0,2wnl,6.0,4.065640926361084
atomblob_density_gradmag,0,2wtv,8.739999771118164,7.630327224731445
atomblob_density_gradmag,0,2wtw,8.1899995803833,7.635825157165527
atomblob_density_gradmag,0,2x00,11.329999923706055,7.360002517700195
atomblob_density_gradmag,0,2xab,9.270000457763672,6.714303970336914
atomblob_density_gradmag,0,2xah,3.549999952316284,7.1959662437438965
atomblob_density_gradmag,0,2xaj,3.7699999809265137,7.062319755554199
atomblob_density_gradmag,0,2xaq,5.960000038146973,6.996886253356934
atomblob_density_gradmag,0,2xas,5.889999866485596,7.32322883605957
atomblob_density_gradmag,0,2xde,5.46999979019165,5.1433281898498535
atomblob_density_gradmag,0,2xdk,3.5999999046325684,5.498295783996582
atomblob_density_gradmag,0,2xdl,3.0999999046325684,5.850375175476074
atomblob_density_gradmag,0,2xdx,6.460000038146973,6.103397369384766
atomblob_density_gradmag,0,2xhr,8.319999694824219,6.900317192077637
atomblob_density_gradmag,0,2xht,5.960000038146973,6.09844970703125
atomblob_density_gradmag,0,2xhx,6.599999904632568,5.917104721069336
atomblob_density_gradmag,0,2xj1,7.550000190734863,7.11680269241333
atomblob_density_gradmag,0,2xj2,7.179999828338623,7.155675888061523
atomblob_density_gradmag,0,2xjg,7.820000171661377,6.353038311004639
atomblob_density_gradmag,0,2xjj,6.510000228881836,7.310844421386719
atomblob_density_gradmag,0,2xjx,9.149999618530273,6.405705451965332
atomblob_density_gradmag,0,2xm1,5.070000171661377,5.238110542297363
atomblob_density_gradmag,0,2xm2,4.619999885559082,5.345266342163086
atomblob_density_gradmag,0,2xmy,9.960000038146973,7.164157390594482
atomblob_density_gradmag,0,2xnb,6.829999923706055,7.300570964813232
atomblob_density_gradmag,0,2xpk,11.300000190734863,7.145143508911133
atomblob_density_gradmag,0,2xys,7.420000076293945,6.239789962768555
atomblob_density_gradmag,0,2xyt,6.289999961853027,6.91200065612793
atomblob_density_gradmag,0,2xz5,4.010000228881836,5.087437629699707
atomblob_density_gradmag,0,2y54,4.699999809265137,5.277631759643555
atomblob_density_gradmag,0,2y56,6.510000228881836,6.691594123840332
atomblob_density_gradmag,0,2y57,6.889999866485596,7.170331001281738
atomblob_density_gradmag,0,2y58,5.5,6.8254241943359375
atomblob_density_gradmag,0,2y8l,5.820000171661377,5.084089279174805
atomblob_density_gradmag,0,2y8q,5.820000171661377,5.334605693817139
atomblob_density_gradmag,0,2y9q,6.150000095367432,5.070491790771484
atomblob_density_gradmag,0,2ygf,5.090000152587891,6.456193923950195
atomblob_density_gradmag,0,2yi5,7.409999847412109,7.091777324676514
atomblob_density_gradmag,0,2yix,8.479999542236328,8.493021011352539
atomblob_density_gradmag,0,2yk1,8.130000114440918,5.82968807220459
atomblob_density_gradmag,0,2yki,9.460000038146973,7.436091423034668
atomblob_density_gradmag,0,2yme,7.659999847412109,4.843239784240723
atomblob_density_gradmag,0,2z6w,7.869999885559082,5.560845375061035
atomblob_density_gradmag,0,2zaz,6.400000095367432,5.696798801422119
atomblob_density_gradmag,0,2zb0,6.619999885559082,6.354161262512207
atomblob_density_gradmag,0,2zb1,6.320000171661377,6.609646320343018
atomblob_density_gradmag,0,2zc9,6.739999771118164,6.955165863037109
atomblob_density_gradmag,0,2zda,8.399999618530273,6.847701549530029
atomblob_density_gradmag,0,2zdk,6.369999885559082,6.484487533569336
atomblob_density_gradmag,0,2zdl,6.400000095367432,6.399105548858643
atomblob_density_gradmag,0,2zdm,6.409999847412109,6.690998077392578
atomblob_density_gradmag,0,2zdn,6.25,6.717690944671631
atomblob_density_gradmag,0,2zfp,5.170000076293945,6.54142951965332
atomblob_density_gradmag,0,2zfs,6.539999961853027,6.7140793800354
atomblob_density_gradmag,0,2zft,6.519999980926514,6.645656108856201
atomblob_density_gradmag,0,2zgx,6.739999771118164,6.203763961791992
atomblob_density_gradmag,0,2zhd,6.539999961853027,6.716007232666016
atomblob_density_gradmag,0,2zju,5.809999942779541,6.250771522521973
atomblob_density_gradmag,0,2zjv,5.139999866485596,5.863121032714844
atomblob_density_gradmag,0,2zmd,7.010000228881836,5.654914379119873
atomblob_density_gradmag,0,2zq1,6.619999885559082,6.586691856384277
atomblob_density_gradmag,0,2zq2,6.559999942779541,6.160623550415039
atomblob_density_gradmag,0,3a2c,6.900000095367432,6.22978401184082
atomblob_density_gradmag,0,3ag9,8.050000190734863,5.553776741027832
atomblob_density_gradmag,0,3agl,7.800000190734863,6.610625267028809
atomblob_density_gradmag,0,3agm,9.09000015258789,5.649292469024658
atomblob_density_gradmag,0,3ama,6.53000020980835,6.881385803222656
atomblob_density_gradmag,0,3amb,6.179999828338623,7.15601110458374
atomblob_density_gradmag,0,3anq,6.739999771118164,5.643583297729492
atomblob_density_gradmag,0,3axz,3.430000066757202,6.0168352127075195
atomblob_density_gradmag,0,3ay0,3.0399999618530273,4.974925994873047
atomblob_density_gradmag,0,3b24,4.380000114440918,5.671913146972656
atomblob_density_gradmag,0,3b25,6.070000171661377,6.319940567016602
atomblob_density_gradmag,0,3b26,6.639999866485596,6.4049530029296875
atomblob_density_gradmag,0,3b27,5.159999847412109,6.968571186065674
atomblob_density_gradmag,0,3b28,8.470000267028809,6.419070720672607
atomblob_density_gradmag,0,3bex,5.570000171661377,6.030442237854004
atomblob_density_gradmag,0,3bf1,2.5199999809265137,4.784814834594727
atomblob_density_gradmag,0,3bft,6.489999771118164,5.478251934051514
atomblob_density_gradmag,0,3bfu,6.269999980926514,5.395459175109863
atomblob_density_gradmag,0,3bgq,7.960000038146973,7.166830062866211
atomblob_density_gradmag,0,3bgz,6.260000228881836,6.095759391784668
atomblob_density_gradmag,0,3bmn,4.460000038146973,3.299807071685791
atomblob_density_gradmag,0,3bmo,5.269999980926514,5.127092361450195
atomblob_density_gradmag,0,3bmq,5.489999771118164,4.719337463378906
atomblob_density_gradmag,0,3bv9,5.360000133514404,6.806830883026123
atomblob_density_gradmag,0,3bwj,6.5,7.243921279907227
atomblob_density_gradmag,0,3c39,3.9600000381469727,3.8697593212127686
atomblob_density_gradmag,0,3c49,7.150000095367432,6.575105667114258
atomblob_density_gradmag,0,3c4h,5.699999809265137,5.197739124298096
atomblob_density_gradmag,0,3c79,7.199999809265137,5.613490104675293
atomblob_density_gradmag,0,3c84,7.849999904632568,6.566645622253418
atomblob_density_gradmag,0,3ce0,6.150000095367432,4.841596603393555
atomblob_density_gradmag,0,3cen,8.260000228881836,6.713091850280762
atomblob_density_gradmag,0,3cfn,5.0,6.249691486358643
atomblob_density_gradmag,0,3ckp,6.349999904632568,7.326746940612793
atomblob_density_gradmag,0,3ckr,5.300000190734863,7.189003944396973
atomblob_density_gradmag,0,3ckz,8.720000267028809,5.540705680847168
atomblob_density_gradmag,0,3cl0,7.070000171661377,5.187504768371582
atomblob_density_gradmag,0,3cl2,7.590000152587891,4.826510906219482
atomblob_density_gradmag,0,3cow,6.900000095367432,7.114425182342529
atomblob_density_gradmag,0,3coy,6.019999980926514,7.082135200500488
atomblob_density_gradmag,0,3coz,5.570000171661377,7.111484527587891
atomblob_density_gradmag,0,3cs7,10.680000305175781,7.066943168640137
atomblob_density_gradmag,0,3d7z,7.920000076293945,7.187927722930908
atomblob_density_gradmag,0,3d83,8.359999656677246,7.003046989440918
atomblob_density_gradmag,0,3d94,6.800000190734863,9.177736282348633
atomblob_density_gradmag,0,3d9v,8.220000267028809,7.653844833374023
atomblob_density_gradmag,0,3da9,5.510000228881836,6.178493022918701
atomblob_density_gradmag,0,3dnd,4.800000190734863,6.394168853759766
atomblob_density_gradmag,0,3dne,5.21999979019165,6.33558988571167
atomblob_density_gradmag,0,3dux,7.0,6.803749084472656
atomblob_density_gradmag,0,3e64,7.110000133514404,7.198185443878174
atomblob_density_gradmag,0,3e92,8.0,7.587845802307129
atomblob_density_gradmag,0,3e93,8.850000381469727,7.49412727355957
atomblob_density_gradmag,0,3ebo,4.71999979019165,5.057740211486816
atomblob_density_gradmag,0,3ebp,5.909999847412109,5.50705623626709
atomblob_density_gradmag,0,3egk,4.659999847412109,6.385501861572266
atomblob_density_gradmag,0,3eig,7.679999828338623,7.0641632080078125
atomblob_density_gradmag,0,3eko,6.699999809265137,5.179640769958496
atomblob_density_gradmag,0,3ekr,7.519999980926514,5.925416946411133
atomblob_density_gradmag,0,3emg,8.050000190734863,7.636362075805664
atomblob_density_gradmag,0,3f0r,6.889999866485596,4.622469902038574
atomblob_density_gradmag,0,3f68,5.059999942779541,6.430971622467041
atomblob_density_gradmag,0,3faa,8.149999618530273,7.090895652770996
atomblob_density_gradmag,0,3fat,7.639999866485596,5.672706127166748
atomblob_density_gradmag,0,3ffg,9.079999923706055,6.560145378112793
atomblob_density_gradmag,0,3fhb,5.699999809265137,4.32557487487793
atomblob_density_gradmag,0,3fmz,8.079999923706055,6.893813133239746
atomblob_density_gradmag,0,3fqe,8.300000190734863,6.443931579589844
atomblob_density_gradmag,0,3g2v,6.519999980926514,5.408398151397705
atomblob_density_gradmag,0,3g90,6.360000133514404,6.207540512084961
atomblob_density_gradmag,0,3g9n,5.739999771118164,6.441278457641602
atomblob_density_gradmag,0,3gfw,7.570000171661377,6.96095609664917
atomblob_density_gradmag,0,3gjw,8.300000190734863,5.599679470062256
atomblob_density_gradmag,0,3gn7,8.300000190734863,5.212888717651367
atomblob_density_gradmag,0,3gs6,6.590000152587891,5.199448585510254
atomblob_density_gradmag,0,3gsm,6.480000019073486,4.7290825843811035
atomblob_density_gradmag,0,3gvu,8.0,7.784682273864746
atomblob_density_gradmag,0,3gy2,5.739999771118164,5.657578468322754
