pid,split
1hk5,train
1hkj,train
1hkk,train
1hkm,train
1hlf,train
1hlk,train
1hmr,train
1hms,train
1hmt,train
1hn4,train
1hnn,train
1hos,train
1hp0,train
1hp5,train
1hpo,train
1hps,train
1hpv,train
1hpx,train
1hqf,train
1hqh,train
1hrn,train
1hs6,train
1hsg,train
1hsh,train
1hsl,train
1hte,train
1htf,train
1htg,train
1hti,train
1hv5,train
1hvh,train
1hvi,train
1hvj,train
1hvk,train
1hvl,train
1hvr,train
1hvs,train
1hvy,train
1hwr,train
1hww,train
1hxb,train
1hxk,train
1hxw,train
1hy7,train
1hyo,val
1i00,train
1i2s,train
1i32,test
1i33,test
1i37,train
1i5h,train
1i5r,val
1i72,train
1i7c,train
1i7g,train
1i7i,train
1i7m,train
1i7z,train
1i80,train
1i8i,train
1i8z,train
1i90,train
1i91,train
1i9l,train
1i9m,train
1i9n,train
1i9o,train
1i9p,train
1i9q,train
1iau,train
1ibc,train
1ibg,train
1icj,train
1ida,train
1idb,train
1ie9,train
1iep,train
1iew,test
1if7,train
1if8,train
1igb,train
1ih0,test
1iht,train
1ihy,test
1ii5,val
1iig,train
1iih,train
1iiq,train
1ijr,train
1ik4,test
1ikt,val
1ikw,train
1ikx,train
1iky,train
1il3,train
1il4,train
1il5,train
1il9,train
1ilq,val
1imx,val
1inc,train
1ind,train
1inf,train
1ing,train
1inh,train
1inq,train
1iq1,train
1is0,train
1iup,test
1ivp,train
1iwq,train
1iy7,train
1iyl,train
1izh,train
1izi,train
1j01,train
1j14,train
1j15,train
1j16,train
1j17,train
1j19,val
1j1a,train
1j36,train
1j37,train
1j4k,val
1j4q,train
1j4r,train
1j5i,val
1jak,train
1jao,train
1jaq,train
1jbd,train
1jcx,test
1jd0,train
1jd5,train
1jd6,train
1jdj,val
1jet,train
1jeu,train
1jev,train
1jfh,train
1jg0,train
1jgl,train
1jh1,train
1jif,val
1jii,train
1jij,train
1jik,train
1jil,train
1jiz,train
1jj9,train
1jje,train
1jjk,val
1jjt,train
1jk7,train
1jld,train
1jlq,train
1jlr,val
1jlx,val
1jm4,train
1jmf,train
1jmg,train
1jmi,train
1jn2,test
1jn4,train
1joc,val
1joj,test
1jp5,train
1jq8,train
1jq9,train
1jqd,test
1jqe,test
1jqy,train
1jr1,test
1jrs,train
1jsv,train
1jt1,train
1jtq,train
1juf,train
1juj,train
1juq,train
1jut,train
1juy,test
1jvp,train
1jvu,train
1jwm,train
1jws,train
1jwt,train
1jwu,train
1jyc,test
1jyi,test
1jyq,train
1jys,train
1jzs,val
1k03,test
1k1i,train
1k1j,train
1k1l,train
1k1m,train
1k1n,train
1k1o,train
1k1p,train
1k1y,val
1k21,train
1k22,train
1k27,test
1k2i,train
1k4h,train
1k6c,train
1k6p,train
1k6t,train
1k6v,train
1k9q,train
1k9r,train
1ka7,test
1kat,val
1kc5,train
1kcs,train
1kdk,test
1ke5,train
1ke6,train
1ke7,train
1ke8,train
1ke9,train
1kel,train
1kf0,test
1kf6,test
1kjr,train
1kkq,train
1kl3,train
1kl5,train
1klg,train
1kll,val
1klu,train
1km3,train
1kmv,train
1kmy,val
1kna,train
1kne,train
1koj,test
1kqb,val
1ksn,train
1kti,train
1ktt,train
1kug,train
1kui,train
1kuk,train
1kv1,train
1kv2,train
1kv5,train
1kvo,train
1kwr,train
1kyv,train
1kz8,train
1kzk,train
1kzn,train
1l0a,test
1l2s,train
1l2z,val
1l6m,train
1l83,train
1l8g,train
1laf,train
1lag,train
1lah,train
1lan,test
1lb6,test
1lbf,test
1lbk,train
1lcj,train
1ld7,train
1ld8,train
1lee,train
1leg,train
1lek,train
1lf2,train
1lf3,train
1lf8,train
1lf9,val
1lgt,val
1lgw,train
1lhu,test
1lhv,test
1lhw,test
1li2,train
1li3,train
1li6,train
1ljt,train
1lke,val
1lkk,train
1lkl,train
1lkx,train
1ll4,train
1llb,train
1lnm,val
1lol,train
1loq,train
1lor,train
1los,train
1lox,val
1lpg,train
1lpk,train
1lpz,train
1lq2,test
1lqd,train
1lst,train
1lt5,train
1lt6,train
1lv8,train
1lvu,train
1lxf,train
1lxh,train
1lyb,train
1lyx,train
1lzo,train
1lzq,train
1m0b,train
1m0o,test
1m0q,test
1m21,val
1m2p,train
1m2q,train
1m2r,train
1m2x,train
1m48,test
1m51,train
1m5c,train
1m5d,train
1m5w,val
1m6p,val
1m74,val
1m7i,train
1m7q,train
1m7y,val
1m9n,train
1mai,val
1mau,test
1me3,train
1me4,train
1me8,test
1mem,train
1mes,train
1met,train
1meu,train
1mf4,train
1mfa,train
1mfd,train
1mfg,train
1mfi,train
1mh5,train
1mhw,train
1mik,train
1mjj,train
1ml1,train
1mm6,train
1mm7,train
1mmq,train
1mnc,train
1moq,val
1mpa,train
1mq1,train
1mq5,train
1mq6,train
1mqd,train
1mqg,train
1mqh,train
1mqi,train
1mqj,train
1mrn,train
1mrs,train
1mrw,train
1mrx,train
1ms0,val
1ms6,train
1ms7,train
1msm,train
1msn,train
1mto,val
1mtr,train
1mu6,train
1mu8,train
1mue,train
1mui,train
1mv0,val
1mwn,train
1mwt,val
1mxl,train
1mxu,train
1my2,train
1my3,train
1my4,train
1mzc,train
1mzs,train
1n0s,val
1n0t,train
1n1g,val
1n1m,train
1n1t,val
1n1v,val
1n2v,train
1n3i,train
1n3w,train
1n3z,train
1n43,train
1n46,train
1n4h,train
1n4k,val
1n4m,test
1n51,val
1n5r,train
1n5z,val
1n7i,train
1n7j,train
1n7m,train
1n7t,train
1n8u,val
1n8v,val
1n94,train
1n95,train
1n9a,train
1n9m,train
1nax,train
1nc1,train
1nc3,train
1nc6,train
1ndj,train
1ndv,train
1ndw,train
1ndy,train
1ndz,train
1nf8,val
1nfs,test
1nfu,train
1nfw,train
1nfx,train
1nfy,train
1ngw,train
1nh0,train
1nhg,val
1nhu,train
1nhv,train
1nhw,val
1nhx,train
1nhz,train
1ni1,train
1nj1,train
1nja,train
1njb,train
1njc,train
1njd,train
1nje,train
1njj,val
1njs,train
1njt,train
1nju,train
1nki,test
1nkm,train
1nl4,train
1nl6,train
1nl9,train
1nli,train
1nlj,train
1nlo,train
1nlp,train
1nm6,train
1nmk,train
1nms,train
1nnk,train
1nnu,val
1nny,train
1no6,train
1no9,train
1noj,train
1nok,train
1nox,val
1np0,test
1npa,train
1npv,train
1npw,train
1npz,train
1nq0,train
1nq7,train
1nqc,train
1nt1,train
1ntv,val
1nu3,val
1nu8,train
1nvq,train
1nvr,train
1nvs,train
1nw5,val
1nw7,val
1nwl,train
1nyx,train
1nz7,train
1nzq,train
1o0d,train
1o0f,train
1o0h,train
1o0m,train
1o0n,train
1o0o,train
1o2g,train
1o2h,train
1o2j,train
1o2k,train
1o2n,train
1o2o,train
1o2p,train
1o2q,train
1o2r,train
1o2s,train
1o2t,train
1o2u,train
1o2v,train
1o2w,train
1o2x,train
1o2y,train
1o2z,train
1o30,train
1o32,train
1o33,train
1o34,train
1o35,train
1o36,train
1o37,train
1o38,train
1o39,train
1o3b,train
1o3c,train
1o3d,train
1o3e,train
1o3f,train
1o3g,train
1o3h,train
1o3i,train
1o3j,train
1o3k,train
1o3l,train
1o3p,train
1o41,train
1o42,train
1o43,train
1o44,train
1o45,train
1o46,train
1o47,train
1o48,train
1o4a,train
1o4b,train
1o4d,train
1o4e,train
1o4f,train
1o4g,train
1o4h,train
1o4i,train
1o4j,train
1o4k,train
1o4l,train
1o4m,train
1o4n,train
1o4o,train
1o4p,train
1o4q,train
1o5a,train
1o5b,train
1o5c,train
1o5e,train
1o5f,train
1o5g,train
1o5m,train
1o5p,val
1o5r,train
1o6h,train
1o6i,train
1o6q,train
1o6r,train
1o79,train
1o86,train
1o8b,val
1o9d,train
1o9k,test
1oai,val
1oar,train
1oau,train
1oay,train
1oba,val
1obx,val
1ocn,val
1ocq,train
1od8,train
1odi,train
1odj,train
1ody,train
1oe0,train
1oe7,test
1oe8,test
1oeb,train
1ogd,val
1ogu,train
1ogx,test
1ogz,test
1ohr,train
1oi9,train
1oif,train
1oim,train
1oiq,train
1oir,train
1oit,train
1oiu,train
1oiy,train
1oj5,val
1ok7,train
1okl,train
1oko,train
1okw,train
1okx,train
1oky,train
1okz,train
1ol1,train
1ol2,train
1ols,train
1olu,train
1om1,train
1om2,val
1om9,test
1ong,train
1onh,train
1onp,train
1ony,train
1onz,train
1opi,test
1oq5,train
1oqp,train
1ork,val
1os0,train
1os5,train
1osg,val
1oss,train
1osv,train
1oth,val
1ouk,train
1ouy,train
1ov3,val
1ove,train
1ow6,test
1ow7,test
1ow8,test
1owd,train
1owe,train
1owh,train
1owi,train
1owj,train
1owk,train
1ox9,val
1oxg,train
1oxn,train
1oxq,train
1oxr,train
1oy7,train
1oyq,train
1oyt,train
1p0y,test
1p17,train
1p19,train
1p1n,train
1p1o,train
1p1q,train
1p28,val
1p2a,train
1p2g,train
1p4r,train
1p4u,test
1p57,train
1p6d,val
1p6e,val
1p7m,val
1p93,train
1pa9,test
1pau,train
1pb8,train
1pb9,train
1pbk,train
1pbq,train
1pcg,train
1pdq,train
1pf7,train
1pf8,train
1pfu,val
1pfy,val
1pg2,val
1pgp,val
1pkx,train
1pl0,train
1pme,train
1pmn,train
1pmu,train
1pmv,train
1pmx,val
1pop,train
1pot,train
1ppc,train
1pph,train
1ppi,train
1ppk,train
1ppl,train
1ppm,train
1ppw,test
1ppx,test
1pq6,train
1pqc,train
1pr1,train
1pr5,train
1prm,train
1pro,train
1ps3,train
1pu7,val
1pu8,val
1pum,train
1pun,test
1puq,test
1pus,test
1pvn,train
1pwp,train
1pwq,train
1pwu,train
1pwy,train
1pxi,train
1pxj,train
1pxk,train
1pxl,train
1pxm,train
1pxn,train
1pxo,train
1pxp,train
1py2,test
1py5,train
1pye,train
1pyn,train
1pyw,train
1pz5,train
1pzi,train
1pzj,train
1pzo,train
1pzp,train
1q0b,train
1q1g,test
1q1m,train
1q1y,train
1q3d,train
1q3w,train
1q41,train
1q4l,train
1q4w,train
1q4x,train
1q54,test
1q5k,train
1q5l,train
1q63,train
1q65,train
1q66,train
1q6j,train
1q6k,train
1q6m,train
1q6p,train
1q6t,train
1q72,train
1q7a,train
1q83,train
1q8t,train
1q8u,train
1q8w,train
1q9d,train
1q9m,train
1qan,val
1qaq,val
1qaw,val
1qb1,train
1qb6,train
1qb9,train
1qbo,train
1qbq,train
1qbr,train
1qbs,train
1qbt,train
1qbu,train
1qbv,train
1qca,val
1qcp,train
1qf0,train
1qf1,train
1qf2,train
1qf4,test
1qf5,test
1qfs,train
1qft,val
1qhc,train
1qhr,train
1qi0,train
1qin,test
1qj1,train
1qj6,train
1qj7,train
1qja,train
1qji,test
1qk4,train
1qka,train
1qkb,train
1qkn,train
1qkt,train
1qku,train
1ql7,train
1ql9,train
1qm4,val
1qng,train
1qnh,train
1qon,train
1qpe,train
1qpf,train
1qpl,train
1qq9,val
1qr3,train
1qs4,train
1qsc,test
1qti,train
1qtn,train
1qvt,train
1qvu,train
1qw7,val
1qwe,train
1qwf,train
1qwu,train
1qx1,train
1qxk,train
1qxl,train
1qxw,train
1qxy,train
1qxz,train
1qy1,test
1qy2,test
1qyg,train
1r0p,train
1r17,val
1r1h,test
1r1i,test
1r1j,test
1r2b,train
1r4w,val
1r58,train
1r5g,train
1r5h,train
1r5n,val
1r5v,train
1r5w,train
1r5y,train
1r6g,train
1r6n,val
1r6z,train
1r78,train
1r9l,val
1rbp,test
1rd4,train
1rdi,train
1rdj,train
1rdl,train
1rdn,train
1rdt,train
1re1,train
1re8,train
1rej,train
1rek,train
1rgj,train
1rgk,test
1rgl,test
1rhj,train
1rhk,train
1rhm,train
1rhq,train
1rhr,train
1rhu,train
1rin,train
1riw,train
1rjk,train
1rlp,train
1rlq,train
1rm8,train
1rmz,train
1rne,train
1rnm,train
1rnt,test
1ro6,train
1ro7,val
1ros,train
1rpa,val
1rpf,train
1rpj,test
1rq2,val
1rql,val
1rr6,train
1rri,test
1rrw,test
1rry,test
1rs2,test
1rs4,test
1rsd,test
1rsi,test
1rst,train
1rt1,train
1rt2,train
1rt9,train
1rtf,train
1rth,train
1rti,train
1rtl,train
1ru1,train
1ru2,train
1rv1,train
1rw8,train
1rwq,train
1rww,train
1rwx,train
1rxp,train
1ryf,train
1ryh,train
1rzx,test
1s17,train
1s19,train
1s26,train
1s38,train
1s39,train
1s3k,train
1s50,train
1s5q,val
1s5z,train
1s63,train
1s64,val
1s89,test
1s9t,train
1s9v,train
1sb1,train
1sbg,train
1sbr,val
1sc8,train
1sdt,train
1sdu,train
1sdv,train
1sfi,train
1sh9,train
1shd,train
1siv,train
1sj0,train
1sje,train
1sjh,train
1skj,train
1sl3,train
1sld,train
1slg,train
1sln,train
1sm2,train
1sm3,train
1sme,train
1snk,train
1so2,val
1soj,val
1sps,train
1sqa,train
1sqc,train
1sqn,train
1sqo,train
1sqt,train
1sr7,train
1sre,train
1srg,train
1sri,train
1stc,train
1std,test
1stp,train
1str,train
1sts,train
1sv3,train
1sve,train
1svg,train
1svh,train
1sw1,train
1sw2,train
1swg,train
1swi,val
1swk,train
1swn,train
1swp,train
1swr,train
1syh,train
1syi,train
1syo,val
1sz0,val
1szd,train
1szm,train
1t08,val
1t13,val
1t1r,train
1t1s,train
1t31,train
1t32,train
1t37,train
1t3t,val
1t46,train
1t48,train
1t49,train
1t4e,train
1t4j,train
1t4v,train
1t5f,train
1t69,train
1t7f,train
1t7j,train
1t7r,train
1ta2,train
1ta6,train
1tcw,train
1tcx,train
1td7,train
1tfq,train
1tft,train
1tfz,test
1tg5,test
1thl,train
1ths,train
1thz,train
1tka,val
1tkt,train
1tkz,train
1tl1,train
1tl3,train
1tl9,test
1tlo,test
1tlp,train
1tmb,train
1tmm,train
1tmn,train
1tng,train
1tnh,train
1tni,train
1tnj,train
1tnk,train
1tnl,train
1tog,train
1toi,train
1toj,train
1tok,train
1tom,train
1tou,train
1tow,train
1tps,train
1tpw,train
1tpz,val
1tq4,val
1tqf,train
1tr7,train
1trd,train
1tsi,train
1tsl,train
1tsm,train
1tsv,train
1tsy,train
1tt1,train
1ttm,train
1ttv,train
1tu6,train
1tuf,val
1tv6,train
1tve,val
1tvo,train
1tx7,train
1txr,train
1tyn,train
1tyr,train
1tys,train
1tze,train
1u0g,test
1u0h,train
1u1b,train
1u1w,val
1u2r,test
1u2y,train
1u32,train
1u33,train
1u3q,train
1u3r,train
1u3s,train
1u59,train
1u65,train
1u6q,train
1u71,train
1u9e,train
1u9l,val
1u9q,train
1u9v,train
1u9w,train
1u9x,train
1ua4,val
1ucn,train
1udt,train
1udu,train
1uef,val
1ugp,test
1ugw,test
1ugx,test
1ugy,test
1uh1,test
1uho,train
1ui0,val
1uj0,train
1uj5,val
1uj6,val
1ujj,train
1ujk,train
1uk0,train
1uk1,train
1ukh,train
1ukt,val
1ule,test
1ulg,test
1uml,train
1umw,train
1ung,val
1unl,train
1uom,train
1uou,val
1upf,val
1upk,val
1urc,train
1urg,val
1usn,train
1utc,test
1uti,train
1utj,train
1utl,train
1utm,train
1utn,train
1uto,train
1utp,train
1utr,val
1utt,train
1utz,train
1uu3,train
1uu7,train
1uu8,train
1uu9,train
1uv5,train
1uv6,train
1uvr,train
1uvs,train
1uvt,train
1uvu,train
1uw6,train
1uwf,train
1uwh,train
1ux7,val
1uxa,train
1uxb,train
1uy6,train
1uy7,train
1uy8,train
1uy9,train
1uyd,train
1uye,train
1uyf,train
1uyg,train
1uyh,train
1uyi,train
1uyk,train
1uym,train
1uys,train
1uz1,train
1uz4,val
1uz8,train
1uze,train
1v0k,train
1v0l,train
1v0m,train
1v0n,train
1v0o,train
1v0p,train
1v16,train
1v1j,train
1v2h,train
1v2j,train
1v2k,train
1v2l,train
1v2m,train
1v2n,train
1v2o,train
1v2p,train
1v2q,train
1v2r,train
1v2s,train
1v2t,train
1v2u,train
1v2v,train
1v2w,train
1v3x,train
1v41,train
1v48,train
1v79,train
1v7a,train
1vcj,train
1vcu,val
1vea,val
1veb,train
1vfn,train
1vik,train
1vj6,test
1vj9,train
1vja,train
1vjb,train
1vjy,train
1vkj,val
1vot,train
1vsn,train
1vso,train
1vwf,train
1vwl,train
1vwn,train
1vyf,train
1vyg,train
1vyw,train
1vyz,train
1w0x,train
1w0y,train
1w0z,train
1w10,train
1w11,train
1w12,train
1w13,train
1w14,train
1w1d,val
1w1g,val
1w1p,train
1w1v,train
1w22,train
1w25,val
1w2h,train
1w3j,train
1w3k,train
1w3l,train
1w4o,train
1w4p,train
1w4q,train
1w51,train
1w5v,train
1w5w,train
1w5x,train
1w5y,train
1w6h,train
1w6j,val
1w6y,test
1w76,train
1w7g,train
1w7h,train
1w7x,train
1w80,val
1w82,train
1w83,train
1w84,train
1w8l,train
1w8m,train
1w96,val
1w9u,train
1w9v,train
1waw,train
1wax,train
1way,train
1wb0,train
1wbg,train
1wbn,train
1wbo,train
1wbs,train
1wbt,train
1wbv,train
1wbw,train
1wcc,train
1wcq,val
1wdn,train
1wdq,val
1wdr,val
1wdy,val
1we2,test
1wht,val
1wkm,train
1wm1,val
1wn6,val
1wok,train
1wqv,train
1ws1,train
1ws4,test
1ws5,test
1wss,train
1wtg,train
1wu1,train
1wug,train
1wum,train
1wun,train
1wur,val
1wvc,val
1wvj,train
1wzy,train
1x07,train
1x0n,train
1x11,val
1x1z,train
1x38,test
1x39,test
1x6u,test
1x76,train
1x78,train
1x7a,train
1x7b,train
1x7e,train
1x7q,train
1x7r,train
1x81,train
1x8b,train
1x8d,val
1x8j,val
1x8s,test
1x8t,train
1x9d,val
1xa5,train
1xap,train
1xb7,train
1xbb,train
1xbc,train
1xbo,train
1xd0,train
1xdd,train
1xdg,train
1xff,val
1xfv,train
1xge,val
1xgi,train
1xgj,train
1xh3,train
1xh4,train
1xh5,train
1xh6,train
1xh7,train
1xh8,train
1xh9,train
1xhm,train
1xhy,train
1xjd,train
1xk9,test
1xka,train
1xkk,train
1xlx,train
1xlz,train
1xm4,train
1xm6,train
1xmu,train
1xmy,train
1xn0,train
1xn2,train
1xnx,train
1xnz,train
1xo2,train
1xoe,train
1xog,train
1xom,train
1xon,train
1xoq,train
1xor,train
1xos,train
1xow,train
1xoz,train
1xp0,train
1xp1,train
1xp6,train
1xp9,train
1xpc,train
1xpz,train
1xq0,train
1xqc,train
1xr8,train
1xr9,train
1xs7,train
1xt3,train
1xt8,val
1xuc,train
1xud,train
1xug,train
1xuo,train
1xur,train
1xws,train
1xxe,train
1xz8,val
1xzx,train
1y0l,train
1y0x,train
1y19,val
1y1m,train
